ts,slice,iface,ip,rx,rxp,tx,txp,rtt_ms,loss,exists
2025-12-10T19:52:57.339567Z,embb,uesimtun0,10.45.0.2,7037238,139214,3543403417,2705262,2.168,0,1
2025-12-10T19:52:57.339567Z,urllc,uesimtun1,10.46.0.2,1537254,28666,2199530,44868,1.341,0,1
2025-12-10T19:52:57.339567Z,mmtc,uesimtun2,10.47.0.2,1617445,30568,2310668,46845,1.257,0,1
2025-12-10T19:52:57.589391Z,embb,uesimtun0,10.45.0.2,7037945,139228,3551369884,2711065,75.231,0,1
2025-12-10T19:52:57.589391Z,urllc,uesimtun1,10.46.0.2,1537471,28670,2199774,44873,2.572,0,1
2025-12-10T19:52:57.589391Z,mmtc,uesimtun2,10.47.0.2,1617662,30572,2310952,46851,2.312,0,1
2025-12-10T19:52:57.839329Z,embb,uesimtun0,10.45.0.2,7038162,139232,3559199608,2716761,1.183,0,1
2025-12-10T19:52:57.839329Z,urllc,uesimtun1,10.46.0.2,1537688,28674,2200058,44879,2.072,0,1
2025-12-10T19:52:57.839329Z,mmtc,uesimtun2,10.47.0.2,1617827,30575,2311196,46856,1.110,0,1
2025-12-10T19:52:58.089850Z,embb,uesimtun0,10.45.0.2,7039222,139254,3567188502,2722587,3.449,0,1
2025-12-10T19:52:58.089850Z,urllc,uesimtun1,10.46.0.2,1537905,28678,2200342,44885,1.086,0,1
2025-12-10T19:52:58.089850Z,mmtc,uesimtun2,10.47.0.2,1617992,30578,2311440,46861,1.596,0,1
2025-12-10T19:52:58.339437Z,embb,uesimtun0,10.45.0.2,7040683,139284,3575155837,2728405,1.861,0,1
2025-12-10T19:52:58.339437Z,urllc,uesimtun1,10.46.0.2,1538070,28681,2200586,44890,1.059,0,1
2025-12-10T19:52:58.339437Z,mmtc,uesimtun2,10.47.0.2,1618301,30584,2311824,46869,1.298,0,1
2025-12-10T19:52:58.589587Z,embb,uesimtun0,10.45.0.2,7041185,139294,3583124843,2734207,87.414,0,1
2025-12-10T19:52:58.589587Z,urllc,uesimtun1,10.46.0.2,1538287,28685,2200870,44896,1.613,0,1
2025-12-10T19:52:58.589587Z,mmtc,uesimtun2,10.47.0.2,1618506,30588,2312128,46875,88.312,0,1
2025-12-10T19:52:58.839590Z,embb,uesimtun0,10.45.0.2,7041402,139298,3590186759,2739345,1.739,0,1
2025-12-10T19:52:58.839590Z,urllc,uesimtun1,10.46.0.2,1538556,28690,2201194,44903,2.823,0,1
2025-12-10T19:52:58.839590Z,mmtc,uesimtun2,10.47.0.2,1618671,30591,2312372,46880,2.069,0,1
2025-12-10T19:52:59.089398Z,embb,uesimtun0,10.45.0.2,7042595,139321,3598156431,2745157,1.695,0,1
2025-12-10T19:52:59.089398Z,urllc,uesimtun1,10.46.0.2,1538813,28695,2201538,44910,3.272,0,1
2025-12-10T19:52:59.089398Z,mmtc,uesimtun2,10.47.0.2,1618956,30597,2312796,46888,1.076,0,1
2025-12-10T19:52:59.339671Z,embb,uesimtun0,10.45.0.2,7043896,139347,3606130449,2750976,7.273,0,1
2025-12-10T19:52:59.339671Z,urllc,uesimtun1,10.46.0.2,1539030,28699,2201822,44916,1.844,0,1
2025-12-10T19:52:59.339671Z,mmtc,uesimtun2,10.47.0.2,1619161,30601,2313100,46894,1.417,0,1
2025-12-10T19:52:59.589517Z,embb,uesimtun0,10.45.0.2,7044398,139357,3614113215,2756788,195.042,0,1
2025-12-10T19:52:59.589517Z,urllc,uesimtun1,10.46.0.2,1539247,28703,2202106,44922,19.358,0,1
2025-12-10T19:52:59.589517Z,mmtc,uesimtun2,10.47.0.2,1619418,30606,2313444,46901,2.347,0,1
2025-12-10T19:52:59.839409Z,embb,uesimtun0,10.45.0.2,7044563,139360,3622086003,2762587,1.510,0,1
2025-12-10T19:52:59.839409Z,urllc,uesimtun1,10.46.0.2,1539412,28706,2202350,44927,1.452,0,1
2025-12-10T19:52:59.839409Z,mmtc,uesimtun2,10.47.0.2,1619635,30610,2313728,46907,1.579,0,1
2025-12-10T19:53:00.089440Z,embb,uesimtun0,10.45.0.2,7045977,139388,3630054868,2768408,2.714,0,1
2025-12-10T19:53:00.089440Z,urllc,uesimtun1,10.46.0.2,1539617,28710,2202654,44933,1.754,0,1
2025-12-10T19:53:00.089440Z,mmtc,uesimtun2,10.47.0.2,1619852,30614,2314012,46913,2.283,0,1
2025-12-10T19:53:00.339365Z,embb,uesimtun0,10.45.0.2,7046929,139407,3638031385,2774225,2.473,0,1
2025-12-10T19:53:00.339365Z,urllc,uesimtun1,10.46.0.2,1539782,28713,2202898,44938,1.050,0,1
2025-12-10T19:53:00.339365Z,mmtc,uesimtun2,10.47.0.2,1620069,30618,2314296,46919,1.782,0,1
2025-12-10T19:53:00.589481Z,embb,uesimtun0,10.45.0.2,7047688,139422,3646010216,2780037,70.631,0,1
2025-12-10T19:53:00.589481Z,urllc,uesimtun1,10.46.0.2,1539947,28716,2203142,44943,2.059,0,1
2025-12-10T19:53:00.589481Z,mmtc,uesimtun2,10.47.0.2,1620234,30621,2314540,46924,1.020,0,1
2025-12-10T19:53:00.839131Z,embb,uesimtun0,10.45.0.2,7047853,139425,3653998140,2785847,1.554,0,1
2025-12-10T19:53:00.839131Z,urllc,uesimtun1,10.46.0.2,1540112,28719,2203386,44948,1.137,0,1
2025-12-10T19:53:00.839131Z,mmtc,uesimtun2,10.47.0.2,1620451,30625,2314824,46930,1.313,0,1
2025-12-10T19:53:01.089542Z,embb,uesimtun0,10.45.0.2,7049467,139458,3661957360,2791661,1.411,0,1
2025-12-10T19:53:01.089542Z,urllc,uesimtun1,10.46.0.2,1540277,28722,2203630,44953,2.376,0,1
2025-12-10T19:53:01.089542Z,mmtc,uesimtun2,10.47.0.2,1620708,30630,2315168,46937,1.351,0,1
2025-12-10T19:53:01.339562Z,embb,uesimtun0,10.45.0.2,7049969,139468,3669933266,2797468,1.739,0,1
2025-12-10T19:53:01.339562Z,urllc,uesimtun1,10.46.0.2,1540442,28725,2203874,44958,1.202,0,1
2025-12-10T19:53:01.339562Z,mmtc,uesimtun2,10.47.0.2,1620925,30634,2315452,46943,1.125,0,1
2025-12-10T19:53:01.589608Z,embb,uesimtun0,10.45.0.2,7050523,139479,3677920212,2803284,67.668,0,1
2025-12-10T19:53:01.589608Z,urllc,uesimtun1,10.46.0.2,1540607,28728,2204118,44963,1.428,0,1
2025-12-10T19:53:01.589608Z,mmtc,uesimtun2,10.47.0.2,1621142,30638,2315736,46949,1.163,0,1
2025-12-10T19:53:01.846969Z,embb,uesimtun0,10.45.0.2,7050688,139482,3686140680,2809263,41.109,0,1
2025-12-10T19:53:01.846969Z,urllc,uesimtun1,10.46.0.2,1540824,28732,2204402,44969,1.221,0,1
2025-12-10T19:53:01.846969Z,mmtc,uesimtun2,10.47.0.2,1621347,30642,2316040,46955,2.077,0,1
2025-12-10T19:53:02.089695Z,embb,uesimtun0,10.45.0.2,7051812,139505,3693858541,2814893,1.998,0,1
2025-12-10T19:53:02.089695Z,urllc,uesimtun1,10.46.0.2,1541041,28736,2204686,44975,1.802,0,1
2025-12-10T19:53:02.089695Z,mmtc,uesimtun2,10.47.0.2,1621512,30645,2316284,46960,2.317,0,1
2025-12-10T19:53:02.339523Z,embb,uesimtun0,10.45.0.2,7052579,139520,3701836217,2820707,1.702,0,1
2025-12-10T19:53:02.339523Z,urllc,uesimtun1,10.46.0.2,1541206,28739,2204930,44980,1.272,0,1
2025-12-10T19:53:02.339523Z,mmtc,uesimtun2,10.47.0.2,1621677,30648,2316528,46965,1.620,0,1
2025-12-10T19:53:02.589625Z,embb,uesimtun0,10.45.0.2,7053695,139543,3709815382,2826525,71.044,0,1
2025-12-10T19:53:02.589625Z,urllc,uesimtun1,10.46.0.2,1541423,28743,2205214,44986,1.983,0,1
2025-12-10T19:53:02.589625Z,mmtc,uesimtun2,10.47.0.2,1621934,30653,2316872,46972,2.089,0,1
2025-12-10T19:53:02.839661Z,embb,uesimtun0,10.45.0.2,7053912,139547,3717799218,2832333,1.353,0,1
2025-12-10T19:53:02.839661Z,urllc,uesimtun1,10.46.0.2,1541680,28748,2205558,44993,2.089,0,1
2025-12-10T19:53:02.839661Z,mmtc,uesimtun2,10.47.0.2,1622231,30659,2317276,46980,1.258,0,1
2025-12-10T19:53:03.089425Z,embb,uesimtun0,10.45.0.2,7054402,139557,3725768356,2838137,1.785,0,1
2025-12-10T19:53:03.089425Z,urllc,uesimtun1,10.46.0.2,1541885,28752,2205862,44999,1.381,0,1
2025-12-10T19:53:03.089425Z,mmtc,uesimtun2,10.47.0.2,1622488,30664,2317620,46987,2.048,0,1
2025-12-10T19:53:03.339476Z,embb,uesimtun0,10.45.0.2,7055691,139583,3733738119,2843951,1.488,0,1
2025-12-10T19:53:03.339476Z,urllc,uesimtun1,10.46.0.2,1542142,28757,2206206,45006,2.096,0,1
2025-12-10T19:53:03.339476Z,mmtc,uesimtun2,10.47.0.2,1622705,30668,2317904,46993,1.230,0,1
2025-12-10T19:53:03.589533Z,embb,uesimtun0,10.45.0.2,7056438,139598,3741723962,2849770,,1,1
2025-12-10T19:53:03.589533Z,urllc,uesimtun1,10.46.0.2,1542307,28760,2206450,45011,,1,1
2025-12-10T19:53:03.589533Z,mmtc,uesimtun2,10.47.0.2,1622922,30672,2318308,47001,186.888,0,1
2025-12-10T19:53:04.180203Z,embb,uesimtun0,10.45.0.2,7056992,139608,3760569303,2863481,1.439,0,1
2025-12-10T19:53:04.180203Z,urllc,uesimtun1,10.46.0.2,1542407,28762,2206610,45014,1.291,0,1
2025-12-10T19:53:04.180203Z,mmtc,uesimtun2,10.47.0.2,1623219,30678,2318592,47007,1.397,0,1
2025-12-10T19:53:04.430623Z,embb,uesimtun0,10.45.0.2,7057887,139627,3768547003,2869296,,1,1
2025-12-10T19:53:04.430623Z,urllc,uesimtun1,10.46.0.2,1542704,28768,2207014,45022,,1,1
2025-12-10T19:53:04.430623Z,mmtc,uesimtun2,10.47.0.2,1623436,30682,2318876,47013,197.740,0,1
2025-12-10T19:53:05.032792Z,embb,uesimtun0,10.45.0.2,7058915,139648,3787748920,2883268,1.418,0,1
2025-12-10T19:53:05.032792Z,urllc,uesimtun1,10.46.0.2,1542704,28768,2207074,45023,2.586,0,1
2025-12-10T19:53:05.032792Z,mmtc,uesimtun2,10.47.0.2,1623681,30687,2319240,47020,1.905,0,1
2025-12-10T19:53:05.283238Z,embb,uesimtun0,10.45.0.2,7059337,139656,3795756514,2889099,1.619,0,1
2025-12-10T19:53:05.283238Z,urllc,uesimtun1,10.46.0.2,1542921,28772,2207358,45029,2.051,0,1
2025-12-10T19:53:05.283238Z,mmtc,uesimtun2,10.47.0.2,1623938,30692,2319584,47027,1.849,0,1
2025-12-10T19:53:05.533038Z,embb,uesimtun0,10.45.0.2,7060706,139684,3803710031,2894906,,1,1
2025-12-10T19:53:05.533038Z,urllc,uesimtun1,10.46.0.2,1543138,28776,2207642,45035,150.270,0,1
2025-12-10T19:53:05.533038Z,mmtc,uesimtun2,10.47.0.2,1624155,30696,2319868,47033,2.143,0,1
2025-12-10T19:53:05.888924Z,embb,uesimtun0,10.45.0.2,7060706,139684,3815063527,2903159,1.592,0,1
2025-12-10T19:53:05.888924Z,urllc,uesimtun1,10.46.0.2,1543355,28780,2207926,45041,1.512,0,1
2025-12-10T19:53:05.888924Z,mmtc,uesimtun2,10.47.0.2,1624320,30699,2320112,47038,1.801,0,1
2025-12-10T19:53:06.139470Z,embb,uesimtun0,10.45.0.2,7061208,139694,3823071181,2908991,1.400,0,1
2025-12-10T19:53:06.139470Z,urllc,uesimtun1,10.46.0.2,1543520,28783,2208170,45046,2.984,0,1
2025-12-10T19:53:06.139470Z,mmtc,uesimtun2,10.47.0.2,1624485,30702,2320356,47043,1.701,0,1
2025-12-10T19:53:06.389255Z,embb,uesimtun0,10.45.0.2,7062292,139716,3831042307,2914806,,1,1
2025-12-10T19:53:06.389255Z,urllc,uesimtun1,10.46.0.2,1543685,28786,2208414,45051,,1,1
2025-12-10T19:53:06.389255Z,mmtc,uesimtun2,10.47.0.2,1624742,30707,2320700,47050,6.210,0,1
2025-12-10T19:53:06.799492Z,embb,uesimtun0,10.45.0.2,7063131,139733,3844127555,2924329,1.459,0,1
2025-12-10T19:53:06.799492Z,urllc,uesimtun1,10.46.0.2,1543745,28787,2208514,45053,1.999,0,1
2025-12-10T19:53:06.799492Z,mmtc,uesimtun2,10.47.0.2,1624959,30711,2320984,47056,1.967,0,1
2025-12-10T19:53:07.049791Z,embb,uesimtun0,10.45.0.2,7063685,139744,3852096613,2930132,6.280,0,1
2025-12-10T19:53:07.049791Z,urllc,uesimtun1,10.46.0.2,1543962,28791,2208798,45059,1.640,0,1
2025-12-10T19:53:07.049791Z,mmtc,uesimtun2,10.47.0.2,1625164,30715,2321288,47062,1.936,0,1
2025-12-10T19:53:07.299789Z,embb,uesimtun0,10.45.0.2,7064829,139767,3860076076,2935954,1.358,0,1
2025-12-10T19:53:07.299789Z,urllc,uesimtun1,10.46.0.2,1544179,28795,2209082,45065,1.460,0,1
2025-12-10T19:53:07.299789Z,mmtc,uesimtun2,10.47.0.2,1625381,30719,2321572,47068,2.162,0,1
2025-12-10T19:53:07.549807Z,embb,uesimtun0,10.45.0.2,7066487,139801,3868053140,2941781,1.075,0,1
2025-12-10T19:53:07.549807Z,urllc,uesimtun1,10.46.0.2,1544396,28799,2209366,45071,1.436,0,1
2025-12-10T19:53:07.549807Z,mmtc,uesimtun2,10.47.0.2,1625598,30723,2321856,47074,1.124,0,1
2025-12-10T19:53:07.800226Z,embb,uesimtun0,10.45.0.2,7066977,139811,3876053806,2947606,1.678,0,1
2025-12-10T19:53:07.800226Z,urllc,uesimtun1,10.46.0.2,1544613,28803,2209650,45077,1.427,0,1
2025-12-10T19:53:07.800226Z,mmtc,uesimtun2,10.47.0.2,1625763,30726,2322100,47079,1.786,0,1
2025-12-10T19:53:08.049992Z,embb,uesimtun0,10.45.0.2,7067194,139815,3883997738,2953385,2.041,0,1
2025-12-10T19:53:08.049992Z,urllc,uesimtun1,10.46.0.2,1544830,28807,2209934,45083,1.247,0,1
2025-12-10T19:53:08.049992Z,mmtc,uesimtun2,10.47.0.2,1625968,30730,2322404,47085,1.399,0,1
2025-12-10T19:53:08.299877Z,embb,uesimtun0,10.45.0.2,7068912,139850,3891977663,2959215,1.945,0,1
2025-12-10T19:53:08.299877Z,urllc,uesimtun1,10.46.0.2,1544995,28810,2210178,45088,2.151,0,1
2025-12-10T19:53:08.299877Z,mmtc,uesimtun2,10.47.0.2,1626185,30734,2322688,47091,1.634,0,1
2025-12-10T19:53:08.550195Z,embb,uesimtun0,10.45.0.2,7070578,139884,3899964403,2965049,1.191,0,1
2025-12-10T19:53:08.550195Z,urllc,uesimtun1,10.46.0.2,1545212,28814,2210462,45094,1.329,0,1
2025-12-10T19:53:08.550195Z,mmtc,uesimtun2,10.47.0.2,1626402,30738,2322972,47097,1.262,0,1
2025-12-10T19:53:08.799963Z,embb,uesimtun0,10.45.0.2,7071092,139894,3907933409,2970851,,1,1
2025-12-10T19:53:08.799963Z,urllc,uesimtun1,10.46.0.2,1545429,28818,2210746,45100,175.138,0,1
2025-12-10T19:53:08.799963Z,mmtc,uesimtun2,10.47.0.2,1626659,30743,2323316,47104,1.539,0,1
2025-12-10T19:53:09.180192Z,embb,uesimtun0,10.45.0.2,7072076,139913,3920080736,2979701,1.761,0,1
2025-12-10T19:53:09.180192Z,urllc,uesimtun1,10.46.0.2,1545646,28822,2211030,45106,1.226,0,1
2025-12-10T19:53:09.180192Z,mmtc,uesimtun2,10.47.0.2,1626824,30746,2323560,47109,4.444,0,1
2025-12-10T19:53:09.430483Z,embb,uesimtun0,10.45.0.2,7074160,139949,3921840244,2981015,62.249,0,1
2025-12-10T19:53:09.430483Z,urllc,uesimtun1,10.46.0.2,1545903,28827,2211374,45113,1.379,0,1
2025-12-10T19:53:09.430483Z,mmtc,uesimtun2,10.47.0.2,1626989,30749,2323804,47114,1.245,0,1
2025-12-10T19:53:09.680814Z,embb,uesimtun0,10.45.0.2,7075214,139970,3924604475,2983043,,1,1
2025-12-10T19:53:09.680814Z,urllc,uesimtun1,10.46.0.2,1546120,28831,2211658,45119,1.552,0,1
2025-12-10T19:53:09.680814Z,mmtc,uesimtun2,10.47.0.2,1627154,30752,2324048,47119,1.081,0,1
2025-12-10T19:53:09.930403Z,embb,uesimtun0,10.45.0.2,7075214,139970,3929375127,2986511,1.177,0,1
2025-12-10T19:53:09.930403Z,urllc,uesimtun1,10.46.0.2,1546337,28835,2211942,45125,6.185,0,1
2025-12-10T19:53:09.930403Z,mmtc,uesimtun2,10.47.0.2,1627359,30756,2324352,47125,2.728,0,1
2025-12-10T19:53:10.180905Z,embb,uesimtun0,10.45.0.2,7075379,139973,3934176235,2990005,1.487,0,1
2025-12-10T19:53:10.180905Z,urllc,uesimtun1,10.46.0.2,1546502,28838,2212186,45130,1.631,0,1
2025-12-10T19:53:10.180905Z,mmtc,uesimtun2,10.47.0.2,1627524,30759,2324596,47130,1.416,0,1
2025-12-10T19:53:10.430720Z,embb,uesimtun0,10.45.0.2,7076953,140005,3938958179,2993508,,1,1
2025-12-10T19:53:10.430720Z,urllc,uesimtun1,10.46.0.2,1546667,28841,2212430,45135,,1,1
2025-12-10T19:53:10.430720Z,mmtc,uesimtun2,10.47.0.2,1627689,30762,2324900,47136,1.377,0,1
2025-12-10T19:53:10.836848Z,embb,uesimtun0,10.45.0.2,7077210,140010,3946731576,2999163,2.877,0,1
2025-12-10T19:53:10.836848Z,urllc,uesimtun1,10.46.0.2,1546667,28841,2212490,45136,1.580,0,1
2025-12-10T19:53:10.836848Z,mmtc,uesimtun2,10.47.0.2,1627854,30765,2325144,47141,1.169,0,1
2025-12-10T19:53:11.087124Z,embb,uesimtun0,10.45.0.2,7077375,140013,3951516172,3002645,1.256,0,1
2025-12-10T19:53:11.087124Z,urllc,uesimtun1,10.46.0.2,1546924,28846,2212834,45143,1.176,0,1
2025-12-10T19:53:11.087124Z,mmtc,uesimtun2,10.47.0.2,1628071,30769,2325428,47147,1.462,0,1
2025-12-10T19:53:11.337071Z,embb,uesimtun0,10.45.0.2,7078760,140042,3956358512,3006190,2.232,0,1
2025-12-10T19:53:11.337071Z,urllc,uesimtun1,10.46.0.2,1547181,28851,2213178,45150,1.373,0,1
2025-12-10T19:53:11.337071Z,mmtc,uesimtun2,10.47.0.2,1628236,30772,2325672,47152,1.350,0,1
2025-12-10T19:53:11.587180Z,embb,uesimtun0,10.45.0.2,7079599,140059,3961091524,3009646,91.115,0,1
2025-12-10T19:53:11.587180Z,urllc,uesimtun1,10.46.0.2,1547398,28855,2213462,45156,2.534,0,1
2025-12-10T19:53:11.587180Z,mmtc,uesimtun2,10.47.0.2,1628441,30776,2326036,47159,89.647,0,1
2025-12-10T19:53:11.836938Z,embb,uesimtun0,10.45.0.2,7079764,140062,3964870264,3012397,2.210,0,1
2025-12-10T19:53:11.836938Z,urllc,uesimtun1,10.46.0.2,1547667,28860,2213786,45163,1.910,0,1
2025-12-10T19:53:11.836938Z,mmtc,uesimtun2,10.47.0.2,1628698,30781,2326320,47165,1.395,0,1
2025-12-10T19:53:12.087036Z,embb,uesimtun0,10.45.0.2,7079929,140065,3969661740,3015884,1.455,0,1
2025-12-10T19:53:12.087036Z,urllc,uesimtun1,10.46.0.2,1547884,28864,2214070,45169,2.073,0,1
2025-12-10T19:53:12.087036Z,mmtc,uesimtun2,10.47.0.2,1628915,30785,2326604,47171,1.260,0,1
2025-12-10T19:53:12.337173Z,embb,uesimtun0,10.45.0.2,7081687,140101,3974445317,3019393,2.456,0,1
2025-12-10T19:53:12.337173Z,urllc,uesimtun1,10.46.0.2,1548101,28868,2214354,45175,2.425,0,1
2025-12-10T19:53:12.337173Z,mmtc,uesimtun2,10.47.0.2,1629132,30789,2326888,47177,2.016,0,1
2025-12-10T19:53:12.587127Z,embb,uesimtun0,10.45.0.2,7083016,140128,3979228384,3022893,70.175,0,1
2025-12-10T19:53:12.587127Z,urllc,uesimtun1,10.46.0.2,1548266,28871,2214598,45180,1.839,0,1
2025-12-10T19:53:12.587127Z,mmtc,uesimtun2,10.47.0.2,1629389,30794,2327232,47184,2.286,0,1
2025-12-10T19:53:12.836934Z,embb,uesimtun0,10.45.0.2,7083181,140131,3984018484,3026379,2.626,0,1
2025-12-10T19:53:12.836934Z,urllc,uesimtun1,10.46.0.2,1548431,28874,2214842,45185,1.812,0,1
2025-12-10T19:53:12.836934Z,mmtc,uesimtun2,10.47.0.2,1629646,30799,2327576,47191,1.870,0,1
2025-12-10T19:53:13.087241Z,embb,uesimtun0,10.45.0.2,7083398,140135,3988800368,3029860,2.052,0,1
2025-12-10T19:53:13.087241Z,urllc,uesimtun1,10.46.0.2,1548688,28879,2215186,45192,1.851,0,1
2025-12-10T19:53:13.087241Z,mmtc,uesimtun2,10.47.0.2,1629983,30806,2328040,47200,1.961,0,1
2025-12-10T19:53:13.337065Z,embb,uesimtun0,10.45.0.2,7084787,140163,3993593328,3033371,1.456,0,1
2025-12-10T19:53:13.337065Z,urllc,uesimtun1,10.46.0.2,1548945,28884,2215530,45199,1.352,0,1
2025-12-10T19:53:13.337065Z,mmtc,uesimtun2,10.47.0.2,1630228,30811,2328404,47207,1.263,0,1
2025-12-10T19:53:13.587381Z,embb,uesimtun0,10.45.0.2,7085859,140185,3998374915,3036868,63.680,0,1
2025-12-10T19:53:13.587381Z,urllc,uesimtun1,10.46.0.2,1549110,28887,2215774,45204,2.964,0,1
2025-12-10T19:53:13.587381Z,mmtc,uesimtun2,10.47.0.2,1630445,30815,2328688,47213,1.556,0,1
2025-12-10T19:53:13.837167Z,embb,uesimtun0,10.45.0.2,7086478,140197,4003157093,3040353,1.156,0,1
2025-12-10T19:53:13.837167Z,urllc,uesimtun1,10.46.0.2,1549315,28891,2216078,45210,2.050,0,1
2025-12-10T19:53:13.837167Z,mmtc,uesimtun2,10.47.0.2,1630702,30820,2329032,47220,1.732,0,1
2025-12-10T19:53:14.087967Z,embb,uesimtun0,10.45.0.2,7086643,140200,4007965081,3043852,2.849,0,1
2025-12-10T19:53:14.087967Z,urllc,uesimtun1,10.46.0.2,1549480,28894,2216322,45215,1.679,0,1
2025-12-10T19:53:14.087967Z,mmtc,uesimtun2,10.47.0.2,1630959,30825,2329376,47227,1.778,0,1
2025-12-10T19:53:14.337179Z,embb,uesimtun0,10.45.0.2,7087840,140224,4012731688,3047341,1.181,0,1
2025-12-10T19:53:14.337179Z,urllc,uesimtun1,10.46.0.2,1549737,28899,2216666,45222,1.879,0,1
2025-12-10T19:53:14.337179Z,mmtc,uesimtun2,10.47.0.2,1631164,30829,2329680,47233,1.850,0,1
2025-12-10T19:53:14.587612Z,embb,uesimtun0,10.45.0.2,7089028,140248,4017513218,3050838,53.573,0,1
2025-12-10T19:53:14.587612Z,urllc,uesimtun1,10.46.0.2,1549902,28902,2216910,45227,1.440,0,1
2025-12-10T19:53:14.587612Z,mmtc,uesimtun2,10.47.0.2,1631329,30832,2329924,47238,1.167,0,1
2025-12-10T19:53:14.837697Z,embb,uesimtun0,10.45.0.2,7089735,140262,4022317637,3054343,1.636,0,1
2025-12-10T19:53:14.837697Z,urllc,uesimtun1,10.46.0.2,1550067,28905,2217154,45232,1.252,0,1
2025-12-10T19:53:14.837697Z,mmtc,uesimtun2,10.47.0.2,1631546,30836,2330208,47244,1.085,0,1
2025-12-10T19:53:15.087758Z,embb,uesimtun0,10.45.0.2,7089952,140266,4027105025,3057828,1.720,0,1
2025-12-10T19:53:15.087758Z,urllc,uesimtun1,10.46.0.2,1550284,28909,2217438,45238,1.731,0,1
2025-12-10T19:53:15.087758Z,mmtc,uesimtun2,10.47.0.2,1631751,30840,2330512,47250,1.355,0,1
2025-12-10T19:53:15.337127Z,embb,uesimtun0,10.45.0.2,7091281,140293,4031871568,3061316,1.447,0,1
2025-12-10T19:53:15.337127Z,urllc,uesimtun1,10.46.0.2,1550529,28914,2217802,45245,1.780,0,1
2025-12-10T19:53:15.337127Z,mmtc,uesimtun2,10.47.0.2,1631996,30845,2330876,47257,2.704,0,1
2025-12-10T19:53:15.587027Z,embb,uesimtun0,10.45.0.2,7092273,140313,4036670789,3064822,188.458,0,1
2025-12-10T19:53:15.587027Z,urllc,uesimtun1,10.46.0.2,1550746,28918,2218086,45251,1.979,0,1
2025-12-10T19:53:15.587027Z,mmtc,uesimtun2,10.47.0.2,1632213,30849,2331160,47263,1.355,0,1
2025-12-10T19:53:15.836915Z,embb,uesimtun0,10.45.0.2,7093265,140333,4041446723,3068313,1.961,0,1
2025-12-10T19:53:15.836915Z,urllc,uesimtun1,10.46.0.2,1550963,28922,2218370,45257,1.239,0,1
2025-12-10T19:53:15.836915Z,mmtc,uesimtun2,10.47.0.2,1632418,30853,2331464,47269,1.924,0,1
2025-12-10T19:53:16.087700Z,embb,uesimtun0,10.45.0.2,7093482,140337,4046247871,3071808,1.809,0,1
2025-12-10T19:53:16.087700Z,urllc,uesimtun1,10.46.0.2,1551168,28926,2218674,45263,1.765,0,1
2025-12-10T19:53:16.087700Z,mmtc,uesimtun2,10.47.0.2,1632635,30857,2331748,47275,1.819,0,1
2025-12-10T19:53:16.337536Z,embb,uesimtun0,10.45.0.2,7094566,140359,4051014160,3075292,1.486,0,1
2025-12-10T19:53:16.337536Z,urllc,uesimtun1,10.46.0.2,1551385,28930,2218958,45269,3.125,0,1
2025-12-10T19:53:16.337536Z,mmtc,uesimtun2,10.47.0.2,1632852,30861,2332032,47281,1.339,0,1
2025-12-10T19:53:16.587591Z,embb,uesimtun0,10.45.0.2,7096067,140390,4055811184,3078806,53.974,0,1
2025-12-10T19:53:16.587591Z,urllc,uesimtun1,10.46.0.2,1551550,28933,2219202,45274,1.942,0,1
2025-12-10T19:53:16.587591Z,mmtc,uesimtun2,10.47.0.2,1633017,30864,2332276,47286,1.896,0,1
2025-12-10T19:53:16.836914Z,embb,uesimtun0,10.45.0.2,7097163,140412,4060569230,3082284,1.858,0,1
2025-12-10T19:53:16.836914Z,urllc,uesimtun1,10.46.0.2,1551767,28937,2219486,45280,1.864,0,1
2025-12-10T19:53:16.836914Z,mmtc,uesimtun2,10.47.0.2,1633182,30867,2332580,47292,1.608,0,1
2025-12-10T19:53:17.087141Z,embb,uesimtun0,10.45.0.2,7097380,140416,4065373130,3085781,1.663,0,1
2025-12-10T19:53:17.087141Z,urllc,uesimtun1,10.46.0.2,1552024,28942,2219830,45287,1.256,0,1
2025-12-10T19:53:17.087141Z,mmtc,uesimtun2,10.47.0.2,1633399,30871,2332864,47298,1.638,0,1
2025-12-10T19:53:17.337294Z,embb,uesimtun0,10.45.0.2,7098424,140437,4070161560,3089283,1.069,0,1
2025-12-10T19:53:17.337294Z,urllc,uesimtun1,10.46.0.2,1552229,28946,2220134,45293,2.646,0,1
2025-12-10T19:53:17.337294Z,mmtc,uesimtun2,10.47.0.2,1633564,30874,2333108,47303,1.845,0,1
2025-12-10T19:53:17.587844Z,embb,uesimtun0,10.45.0.2,7099484,140459,4074969142,3092797,48.581,0,1
2025-12-10T19:53:17.587844Z,urllc,uesimtun1,10.46.0.2,1552394,28949,2220378,45298,1.241,0,1
2025-12-10T19:53:17.587844Z,mmtc,uesimtun2,10.47.0.2,1633781,30878,2333392,47309,1.385,0,1
2025-12-10T19:53:17.837464Z,embb,uesimtun0,10.45.0.2,7100323,140476,4079743434,3096283,2.482,0,1
2025-12-10T19:53:17.837464Z,urllc,uesimtun1,10.46.0.2,1552611,28953,2220662,45304,1.457,0,1
2025-12-10T19:53:17.837464Z,mmtc,uesimtun2,10.47.0.2,1634038,30883,2333736,47316,1.874,0,1
