ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,probe_rtt_ms,probe_loss,tun_exists
2025-11-25T16:14:16.451652Z,urllc,uesimtun1,30506,492,172464643,1874739,,1,1
2025-11-25T16:14:16.451652Z,mmtc,uesimtun2,48556,774,64499556,47663,,1,1
2025-11-25T16:14:16.702366Z,embb,uesimtun0,18184,229,23364,292,,1,1
2025-11-25T16:14:16.702366Z,urllc,uesimtun1,31003,500,173647690,1887601,,1,1
2025-11-25T16:14:16.702366Z,mmtc,uesimtun2,49144,784,64670789,47795,,1,1
2025-11-25T16:14:16.951843Z,embb,uesimtun0,18184,229,23448,293,,1,1
2025-11-25T16:14:16.951843Z,urllc,uesimtun1,31171,502,174123038,1892768,,1,1
2025-11-25T16:14:16.951843Z,mmtc,uesimtun2,49228,785,64775449,47872,,1,1
2025-11-25T16:14:17.201816Z,embb,uesimtun0,18352,231,23616,295,,1,1
2025-11-25T16:14:17.201816Z,urllc,uesimtun1,31544,508,175024652,1902570,,1,1
2025-11-25T16:14:17.201816Z,mmtc,uesimtun2,49637,793,64971427,48023,,1,1
2025-11-25T16:14:17.452477Z,embb,uesimtun0,18520,233,23784,297,,1,1
2025-11-25T16:14:17.452477Z,urllc,uesimtun1,31628,509,176343556,1916906,,1,1
2025-11-25T16:14:17.452477Z,mmtc,uesimtun2,49721,794,65262015,48237,,1,1
2025-11-25T16:14:17.701967Z,embb,uesimtun0,18520,233,23868,298,,1,1
2025-11-25T16:14:17.701967Z,urllc,uesimtun1,31957,515,177241090,1926664,,1,1
2025-11-25T16:14:17.701967Z,mmtc,uesimtun2,49805,795,65457491,48380,,1,1
2025-11-25T16:14:17.952130Z,embb,uesimtun0,18520,233,23952,299,,1,1
2025-11-25T16:14:17.952130Z,urllc,uesimtun1,32125,517,177720578,1931876,,1,1
2025-11-25T16:14:17.952130Z,mmtc,uesimtun2,50094,800,65562509,48463,,1,1
2025-11-25T16:14:18.202276Z,embb,uesimtun0,18604,234,24036,300,,1,1
2025-11-25T16:14:18.202276Z,urllc,uesimtun1,32293,519,178633754,1941802,,1,1
2025-11-25T16:14:18.202276Z,mmtc,uesimtun2,50547,808,65853371,48682,,1,1
