ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,tcp_rtt_ms,probe_loss,tun_exists
2025-11-25T17:22:58.354183Z,embb,uesimtun0,434814,7016,575596,10577,1.356,0,1
2025-11-25T17:22:58.354183Z,urllc,uesimtun1,372590,6525,430384,7094,1.037,0,1
2025-11-25T17:22:58.354183Z,mmtc,uesimtun2,431239,7026,560612,10219,,1,1
2025-11-25T17:22:58.604765Z,embb,uesimtun0,434979,7019,575840,10582,1.251,0,1
2025-11-25T17:22:58.604765Z,urllc,uesimtun1,372755,6528,430628,7099,1.090,0,1
2025-11-25T17:22:58.604765Z,mmtc,uesimtun2,431279,7027,560672,10220,1.089,0,1
2025-11-25T17:22:58.854656Z,embb,uesimtun0,435144,7022,576084,10587,1.234,0,1
2025-11-25T17:22:58.854656Z,urllc,uesimtun1,372920,6531,430872,7104,,1,1
2025-11-25T17:22:58.854656Z,mmtc,uesimtun2,431444,7030,560916,10225,1.003,0,1
2025-11-25T17:22:59.104290Z,embb,uesimtun0,435309,7025,576328,10592,1.354,0,1
2025-11-25T17:22:59.104290Z,urllc,uesimtun1,372960,6532,430932,7105,,1,1
2025-11-25T17:22:59.104290Z,mmtc,uesimtun2,431609,7033,561160,10230,0.924,0,1
2025-11-25T17:22:59.354223Z,embb,uesimtun0,435474,7028,576572,10597,1.380,0,1
2025-11-25T17:22:59.354223Z,urllc,uesimtun1,373000,6533,430992,7106,,1,1
2025-11-25T17:22:59.354223Z,mmtc,uesimtun2,431774,7036,561404,10235,1.043,0,1
2025-11-25T17:22:59.604036Z,embb,uesimtun0,435639,7031,576816,10602,1.262,0,1
2025-11-25T17:22:59.604036Z,urllc,uesimtun1,373040,6534,431052,7107,0.960,0,1
2025-11-25T17:22:59.604036Z,mmtc,uesimtun2,431939,7039,561648,10240,1.014,0,1
2025-11-25T17:22:59.854471Z,embb,uesimtun0,435804,7034,577060,10607,1.240,0,1
2025-11-25T17:22:59.854471Z,urllc,uesimtun1,373180,6537,431216,7110,0.954,0,1
2025-11-25T17:22:59.854471Z,mmtc,uesimtun2,432156,7043,561892,10245,0.910,0,1
2025-11-25T17:23:00.104728Z,embb,uesimtun0,435969,7037,577304,10612,1.436,0,1
2025-11-25T17:23:00.104728Z,urllc,uesimtun1,373320,6540,431380,7113,1.028,0,1
2025-11-25T17:23:00.104728Z,mmtc,uesimtun2,432321,7046,562136,10250,0.920,0,1
2025-11-25T17:23:00.354472Z,embb,uesimtun0,436134,7040,577548,10617,1.338,0,1
2025-11-25T17:23:00.354472Z,urllc,uesimtun1,373460,6543,431544,7116,1.031,0,1
2025-11-25T17:23:00.354472Z,mmtc,uesimtun2,432486,7049,562380,10255,0.927,0,1
2025-11-25T17:23:00.604684Z,embb,uesimtun0,436299,7043,577792,10622,1.471,0,1
2025-11-25T17:23:00.604684Z,urllc,uesimtun1,373600,6546,431708,7119,1.076,0,1
2025-11-25T17:23:00.604684Z,mmtc,uesimtun2,432651,7052,562624,10260,1.366,0,1
2025-11-25T17:23:00.854399Z,embb,uesimtun0,436464,7046,578036,10627,1.256,0,1
2025-11-25T17:23:00.854399Z,urllc,uesimtun1,373740,6549,431872,7122,0.968,0,1
2025-11-25T17:23:00.854399Z,mmtc,uesimtun2,432816,7055,562868,10265,1.000,0,1
2025-11-25T17:23:01.104725Z,embb,uesimtun0,436629,7049,578280,10632,1.289,0,1
2025-11-25T17:23:01.104725Z,urllc,uesimtun1,373880,6552,432036,7125,0.913,0,1
2025-11-25T17:23:01.104725Z,mmtc,uesimtun2,432981,7058,563112,10270,0.931,0,1
2025-11-25T17:23:01.354371Z,embb,uesimtun0,436794,7052,578524,10637,1.319,0,1
2025-11-25T17:23:01.354371Z,urllc,uesimtun1,374020,6555,432200,7128,5.285,0,1
2025-11-25T17:23:01.354371Z,mmtc,uesimtun2,433146,7061,563356,10275,0.953,0,1
2025-11-25T17:23:01.604595Z,embb,uesimtun0,436959,7055,578768,10642,1.310,0,1
2025-11-25T17:23:01.604595Z,urllc,uesimtun1,374160,6558,432364,7131,0.925,0,1
2025-11-25T17:23:01.604595Z,mmtc,uesimtun2,433311,7064,563600,10280,1.023,0,1
2025-11-25T17:23:01.854483Z,embb,uesimtun0,437124,7058,579012,10647,1.195,0,1
2025-11-25T17:23:01.854483Z,urllc,uesimtun1,374300,6561,432528,7134,0.941,0,1
2025-11-25T17:23:01.854483Z,mmtc,uesimtun2,433476,7067,563844,10285,0.788,0,1
2025-11-25T17:23:02.104941Z,embb,uesimtun0,437289,7061,579256,10652,1.334,0,1
2025-11-25T17:23:02.104941Z,urllc,uesimtun1,374440,6564,432692,7137,0.910,0,1
2025-11-25T17:23:02.104941Z,mmtc,uesimtun2,433641,7070,564088,10290,0.890,0,1
2025-11-25T17:23:02.355119Z,embb,uesimtun0,437454,7064,579500,10657,1.328,0,1
2025-11-25T17:23:02.355119Z,urllc,uesimtun1,374580,6567,432856,7140,1.143,0,1
2025-11-25T17:23:02.355119Z,mmtc,uesimtun2,433806,7073,564332,10295,0.906,0,1
2025-11-25T17:23:02.604322Z,embb,uesimtun0,437619,7067,579744,10662,1.481,0,1
2025-11-25T17:23:02.604322Z,urllc,uesimtun1,374720,6570,433020,7143,0.993,0,1
2025-11-25T17:23:02.604322Z,mmtc,uesimtun2,433971,7076,564576,10300,1.097,0,1
2025-11-25T17:23:02.854117Z,embb,uesimtun0,437784,7070,579988,10667,25.543,0,1
2025-11-25T17:23:02.854117Z,urllc,uesimtun1,374860,6573,433184,7146,,1,1
2025-11-25T17:23:02.854117Z,mmtc,uesimtun2,434136,7079,564820,10305,0.976,0,1
2025-11-25T17:23:03.104570Z,embb,uesimtun0,437949,7073,580232,10672,1.244,0,1
2025-11-25T17:23:03.104570Z,urllc,uesimtun1,374900,6574,433244,7147,0.989,0,1
2025-11-25T17:23:03.104570Z,mmtc,uesimtun2,434301,7082,565064,10310,0.903,0,1
2025-11-25T17:23:03.354503Z,embb,uesimtun0,438114,7076,580476,10677,1.294,0,1
2025-11-25T17:23:03.354503Z,urllc,uesimtun1,375040,6577,433408,7150,1.036,0,1
2025-11-25T17:23:03.354503Z,mmtc,uesimtun2,434466,7085,565308,10315,1.092,0,1
2025-11-25T17:23:03.604762Z,embb,uesimtun0,438279,7079,580720,10682,1.274,0,1
2025-11-25T17:23:03.604762Z,urllc,uesimtun1,375180,6580,433572,7153,1.016,0,1
2025-11-25T17:23:03.604762Z,mmtc,uesimtun2,434631,7088,565552,10320,0.986,0,1
2025-11-25T17:23:03.854460Z,embb,uesimtun0,438444,7082,580964,10687,1.277,0,1
2025-11-25T17:23:03.854460Z,urllc,uesimtun1,375320,6583,433736,7156,,1,1
2025-11-25T17:23:03.854460Z,mmtc,uesimtun2,434796,7091,565796,10325,1.016,0,1
2025-11-25T17:23:04.104381Z,embb,uesimtun0,438609,7085,581208,10692,1.240,0,1
2025-11-25T17:23:04.104381Z,urllc,uesimtun1,375360,6584,433796,7157,1.078,0,1
2025-11-25T17:23:04.104381Z,mmtc,uesimtun2,434961,7094,566040,10330,0.913,0,1
2025-11-25T17:23:04.355132Z,embb,uesimtun0,438774,7088,581452,10697,1.432,0,1
2025-11-25T17:23:04.355132Z,urllc,uesimtun1,375500,6587,433960,7160,1.087,0,1
2025-11-25T17:23:04.355132Z,mmtc,uesimtun2,435126,7097,566284,10335,1.033,0,1
2025-11-25T17:23:04.604391Z,embb,uesimtun0,438939,7091,581696,10702,1.314,0,1
2025-11-25T17:23:04.604391Z,urllc,uesimtun1,375640,6590,434124,7163,,1,1
2025-11-25T17:23:04.604391Z,mmtc,uesimtun2,435291,7100,566528,10340,1.015,0,1
2025-11-25T17:23:04.855162Z,embb,uesimtun0,439104,7094,581940,10707,1.513,0,1
2025-11-25T17:23:04.855162Z,urllc,uesimtun1,375680,6591,434184,7164,,1,1
2025-11-25T17:23:04.855162Z,mmtc,uesimtun2,435456,7103,566772,10345,0.948,0,1
2025-11-25T17:23:05.104230Z,embb,uesimtun0,439269,7097,582184,10712,1.539,0,1
2025-11-25T17:23:05.104230Z,urllc,uesimtun1,375720,6592,434244,7165,1.028,0,1
2025-11-25T17:23:05.104230Z,mmtc,uesimtun2,435621,7106,567016,10350,1.043,0,1
2025-11-25T17:23:05.354445Z,embb,uesimtun0,439434,7100,582428,10717,1.325,0,1
2025-11-25T17:23:05.354445Z,urllc,uesimtun1,375860,6595,434408,7168,1.026,0,1
2025-11-25T17:23:05.354445Z,mmtc,uesimtun2,435786,7109,567260,10355,0.961,0,1
2025-11-25T17:23:05.604346Z,embb,uesimtun0,439599,7103,582672,10722,1.554,0,1
2025-11-25T17:23:05.604346Z,urllc,uesimtun1,376000,6598,434572,7171,1.056,0,1
2025-11-25T17:23:05.604346Z,mmtc,uesimtun2,435951,7112,567504,10360,1.135,0,1
2025-11-25T17:23:05.854253Z,embb,uesimtun0,439764,7106,582916,10727,1.406,0,1
2025-11-25T17:23:05.854253Z,urllc,uesimtun1,376140,6601,434736,7174,1.007,0,1
2025-11-25T17:23:05.854253Z,mmtc,uesimtun2,436116,7115,567748,10365,1.094,0,1
2025-11-25T17:23:06.104214Z,embb,uesimtun0,439929,7109,583160,10732,1.411,0,1
2025-11-25T17:23:06.104214Z,urllc,uesimtun1,376280,6604,434900,7177,1.043,0,1
2025-11-25T17:23:06.104214Z,mmtc,uesimtun2,436281,7118,567992,10370,0.932,0,1
2025-11-25T17:23:06.354488Z,embb,uesimtun0,440094,7112,583404,10737,1.255,0,1
2025-11-25T17:23:06.354488Z,urllc,uesimtun1,376420,6607,435064,7180,1.027,0,1
2025-11-25T17:23:06.354488Z,mmtc,uesimtun2,436446,7121,568236,10375,0.974,0,1
2025-11-25T17:23:06.604940Z,embb,uesimtun0,440259,7115,583648,10742,1.315,0,1
2025-11-25T17:23:06.604940Z,urllc,uesimtun1,376560,6610,435228,7183,0.964,0,1
2025-11-25T17:23:06.604940Z,mmtc,uesimtun2,436611,7124,568480,10380,1.036,0,1
2025-11-25T17:23:06.854322Z,embb,uesimtun0,440424,7118,583892,10747,1.426,0,1
2025-11-25T17:23:06.854322Z,urllc,uesimtun1,376700,6613,435392,7186,0.999,0,1
2025-11-25T17:23:06.854322Z,mmtc,uesimtun2,436776,7127,568724,10385,0.903,0,1
2025-11-25T17:23:07.104917Z,embb,uesimtun0,440589,7121,584136,10752,3.281,0,1
2025-11-25T17:23:07.104917Z,urllc,uesimtun1,376865,6616,435636,7191,1.086,0,1
2025-11-25T17:23:07.104917Z,mmtc,uesimtun2,436916,7130,568888,10388,1.037,0,1
2025-11-25T17:23:07.354529Z,embb,uesimtun0,440754,7124,584380,10757,1.303,0,1
2025-11-25T17:23:07.354529Z,urllc,uesimtun1,377030,6619,435880,7196,1.102,0,1
2025-11-25T17:23:07.354529Z,mmtc,uesimtun2,437056,7133,569052,10391,0.891,0,1
2025-11-25T17:23:07.604839Z,embb,uesimtun0,440919,7127,584624,10762,1.341,0,1
2025-11-25T17:23:07.604839Z,urllc,uesimtun1,377195,6622,436124,7201,0.964,0,1
2025-11-25T17:23:07.604839Z,mmtc,uesimtun2,437196,7136,569216,10394,0.854,0,1
2025-11-25T17:23:07.854280Z,embb,uesimtun0,441084,7130,584868,10767,1.268,0,1
2025-11-25T17:23:07.854280Z,urllc,uesimtun1,377335,6625,436288,7204,1.014,0,1
2025-11-25T17:23:07.854280Z,mmtc,uesimtun2,437361,7139,569460,10399,0.930,0,1
2025-11-25T17:23:08.104604Z,embb,uesimtun0,441249,7133,585112,10772,1.240,0,1
2025-11-25T17:23:08.104604Z,urllc,uesimtun1,377475,6628,436452,7207,0.921,0,1
2025-11-25T17:23:08.104604Z,mmtc,uesimtun2,437526,7142,569704,10404,0.848,0,1
2025-11-25T17:23:08.354580Z,embb,uesimtun0,441414,7136,585356,10777,1.351,0,1
2025-11-25T17:23:08.354580Z,urllc,uesimtun1,377615,6631,436616,7210,1.045,0,1
2025-11-25T17:23:08.354580Z,mmtc,uesimtun2,437691,7145,569948,10409,1.034,0,1
2025-11-25T17:23:08.604429Z,embb,uesimtun0,441579,7139,585600,10782,1.250,0,1
2025-11-25T17:23:08.604429Z,urllc,uesimtun1,377755,6634,436780,7213,,1,1
2025-11-25T17:23:08.604429Z,mmtc,uesimtun2,437856,7148,570192,10414,0.973,0,1
2025-11-25T17:23:08.854809Z,embb,uesimtun0,441744,7142,585844,10787,,1,1
2025-11-25T17:23:08.854809Z,urllc,uesimtun1,377795,6635,436840,7214,59.517,0,1
2025-11-25T17:23:08.854809Z,mmtc,uesimtun2,438021,7151,570436,10419,1.027,0,1
2025-11-25T17:23:09.118299Z,embb,uesimtun0,441804,7143,585944,10789,0.988,0,1
2025-11-25T17:23:09.118299Z,urllc,uesimtun1,377960,6638,437084,7219,0.969,0,1
2025-11-25T17:23:09.118299Z,mmtc,uesimtun2,438186,7154,570680,10424,0.864,0,1
2025-11-25T17:23:09.368939Z,embb,uesimtun0,441969,7146,586188,10794,1.321,0,1
2025-11-25T17:23:09.368939Z,urllc,uesimtun1,378100,6641,437248,7222,1.026,0,1
2025-11-25T17:23:09.368939Z,mmtc,uesimtun2,438351,7157,570924,10429,0.952,0,1
2025-11-25T17:23:09.618906Z,embb,uesimtun0,442134,7149,586432,10799,1.514,0,1
2025-11-25T17:23:09.618906Z,urllc,uesimtun1,378240,6644,437412,7225,1.025,0,1
2025-11-25T17:23:09.618906Z,mmtc,uesimtun2,438568,7161,571168,10434,1.072,0,1
2025-11-25T17:23:09.869315Z,embb,uesimtun0,442299,7152,586676,10804,1.313,0,1
2025-11-25T17:23:09.869315Z,urllc,uesimtun1,378380,6647,437576,7228,1.021,0,1
2025-11-25T17:23:09.869315Z,mmtc,uesimtun2,438733,7164,571412,10439,0.905,0,1
2025-11-25T17:23:10.118960Z,embb,uesimtun0,442464,7155,586920,10809,1.527,0,1
2025-11-25T17:23:10.118960Z,urllc,uesimtun1,378520,6650,437740,7231,1.019,0,1
2025-11-25T17:23:10.118960Z,mmtc,uesimtun2,438898,7167,571656,10444,1.127,0,1
2025-11-25T17:23:10.368435Z,embb,uesimtun0,442629,7158,587164,10814,1.488,0,1
2025-11-25T17:23:10.368435Z,urllc,uesimtun1,378660,6653,437904,7234,,1,1
2025-11-25T17:23:10.368435Z,mmtc,uesimtun2,439063,7170,571900,10449,1.321,0,1
2025-11-25T17:23:10.619098Z,embb,uesimtun0,442794,7161,587408,10819,1.309,0,1
2025-11-25T17:23:10.619098Z,urllc,uesimtun1,378700,6654,437964,7235,1.083,0,1
2025-11-25T17:23:10.619098Z,mmtc,uesimtun2,439228,7173,572144,10454,0.891,0,1
2025-11-25T17:23:10.868610Z,embb,uesimtun0,442959,7164,587652,10824,1.257,0,1
2025-11-25T17:23:10.868610Z,urllc,uesimtun1,378840,6657,438128,7238,0.962,0,1
2025-11-25T17:23:10.868610Z,mmtc,uesimtun2,439393,7176,572388,10459,0.902,0,1
2025-11-25T17:23:11.118987Z,embb,uesimtun0,443124,7167,587896,10829,1.254,0,1
2025-11-25T17:23:11.118987Z,urllc,uesimtun1,378980,6660,438292,7241,1.119,0,1
2025-11-25T17:23:11.118987Z,mmtc,uesimtun2,439558,7179,572632,10464,0.974,0,1
2025-11-25T17:23:11.368831Z,embb,uesimtun0,443289,7170,588140,10834,1.387,0,1
2025-11-25T17:23:11.368831Z,urllc,uesimtun1,379120,6663,438456,7244,1.058,0,1
2025-11-25T17:23:11.368831Z,mmtc,uesimtun2,439723,7182,572876,10469,0.988,0,1
2025-11-25T17:23:11.619356Z,embb,uesimtun0,443454,7173,588384,10839,1.298,0,1
2025-11-25T17:23:11.619356Z,urllc,uesimtun1,379260,6666,438620,7247,1.091,0,1
2025-11-25T17:23:11.619356Z,mmtc,uesimtun2,439940,7186,573120,10474,0.947,0,1
2025-11-25T17:23:11.869146Z,embb,uesimtun0,443619,7176,588628,10844,1.251,0,1
2025-11-25T17:23:11.869146Z,urllc,uesimtun1,379400,6669,438784,7250,0.949,0,1
2025-11-25T17:23:11.869146Z,mmtc,uesimtun2,440105,7189,573364,10479,0.952,0,1
2025-11-25T17:23:12.118895Z,embb,uesimtun0,443784,7179,588872,10849,1.218,0,1
2025-11-25T17:23:12.118895Z,urllc,uesimtun1,379540,6672,438948,7253,1.045,0,1
2025-11-25T17:23:12.118895Z,mmtc,uesimtun2,440270,7192,573608,10484,1.157,0,1
2025-11-25T17:23:12.369121Z,embb,uesimtun0,443949,7182,589116,10854,1.252,0,1
2025-11-25T17:23:12.369121Z,urllc,uesimtun1,379680,6675,439112,7256,1.034,0,1
2025-11-25T17:23:12.369121Z,mmtc,uesimtun2,440435,7195,573852,10489,1.071,0,1
2025-11-25T17:23:12.618950Z,embb,uesimtun0,444114,7185,589360,10859,1.260,0,1
2025-11-25T17:23:12.618950Z,urllc,uesimtun1,379820,6678,439276,7259,1.111,0,1
2025-11-25T17:23:12.618950Z,mmtc,uesimtun2,440600,7198,574096,10494,1.023,0,1
2025-11-25T17:23:12.869115Z,embb,uesimtun0,444279,7188,589604,10864,1.339,0,1
2025-11-25T17:23:12.869115Z,urllc,uesimtun1,379960,6681,439440,7262,0.957,0,1
2025-11-25T17:23:12.869115Z,mmtc,uesimtun2,440765,7201,574340,10499,0.976,0,1
2025-11-25T17:23:13.119106Z,embb,uesimtun0,444444,7191,589848,10869,1.269,0,1
2025-11-25T17:23:13.119106Z,urllc,uesimtun1,380100,6684,439604,7265,,1,1
2025-11-25T17:23:13.119106Z,mmtc,uesimtun2,440982,7205,574584,10504,0.984,0,1
2025-11-25T17:23:13.368776Z,embb,uesimtun0,444609,7194,590092,10874,1.327,0,1
2025-11-25T17:23:13.368776Z,urllc,uesimtun1,380140,6685,439664,7266,0.993,0,1
2025-11-25T17:23:13.368776Z,mmtc,uesimtun2,441147,7208,574828,10509,1.154,0,1
2025-11-25T17:23:13.618883Z,embb,uesimtun0,444774,7197,590336,10879,1.309,0,1
2025-11-25T17:23:13.618883Z,urllc,uesimtun1,380280,6688,439828,7269,1.130,0,1
2025-11-25T17:23:13.618883Z,mmtc,uesimtun2,441312,7211,575072,10514,0.981,0,1
2025-11-25T17:23:13.869314Z,embb,uesimtun0,444939,7200,590580,10884,1.306,0,1
2025-11-25T17:23:13.869314Z,urllc,uesimtun1,380420,6691,439992,7272,1.011,0,1
2025-11-25T17:23:13.869314Z,mmtc,uesimtun2,441477,7214,575316,10519,0.953,0,1
2025-11-25T17:23:14.118849Z,embb,uesimtun0,445104,7203,590824,10889,1.361,0,1
2025-11-25T17:23:14.118849Z,urllc,uesimtun1,380560,6694,440156,7275,1.043,0,1
2025-11-25T17:23:14.118849Z,mmtc,uesimtun2,441642,7217,575560,10524,1.051,0,1
2025-11-25T17:23:14.369442Z,embb,uesimtun0,445269,7206,591068,10894,1.278,0,1
2025-11-25T17:23:14.369442Z,urllc,uesimtun1,380700,6697,440320,7278,1.040,0,1
2025-11-25T17:23:14.369442Z,mmtc,uesimtun2,441807,7220,575804,10529,0.945,0,1
2025-11-25T17:23:14.618606Z,embb,uesimtun0,445434,7209,591312,10899,1.261,0,1
2025-11-25T17:23:14.618606Z,urllc,uesimtun1,380840,6700,440484,7281,1.101,0,1
2025-11-25T17:23:14.618606Z,mmtc,uesimtun2,441972,7223,576048,10534,0.967,0,1
2025-11-25T17:23:14.869052Z,embb,uesimtun0,445599,7212,591556,10904,1.271,0,1
2025-11-25T17:23:14.869052Z,urllc,uesimtun1,380980,6703,440648,7284,0.983,0,1
2025-11-25T17:23:14.869052Z,mmtc,uesimtun2,442137,7226,576292,10539,0.982,0,1
2025-11-25T17:23:15.118912Z,embb,uesimtun0,445764,7215,591800,10909,1.373,0,1
2025-11-25T17:23:15.118912Z,urllc,uesimtun1,381120,6706,440812,7287,1.004,0,1
2025-11-25T17:23:15.118912Z,mmtc,uesimtun2,442302,7229,576536,10544,0.958,0,1
2025-11-25T17:23:15.368578Z,embb,uesimtun0,445929,7218,592044,10914,1.270,0,1
2025-11-25T17:23:15.368578Z,urllc,uesimtun1,381260,6709,440976,7290,1.010,0,1
2025-11-25T17:23:15.368578Z,mmtc,uesimtun2,442467,7232,576780,10549,1.095,0,1
2025-11-25T17:23:15.618924Z,embb,uesimtun0,446094,7221,592288,10919,1.254,0,1
2025-11-25T17:23:15.618924Z,urllc,uesimtun1,381400,6712,441140,7293,1.177,0,1
2025-11-25T17:23:15.618924Z,mmtc,uesimtun2,442632,7235,577024,10554,,1,1
2025-11-25T17:23:15.869290Z,embb,uesimtun0,446259,7224,592532,10924,1.263,0,1
2025-11-25T17:23:15.869290Z,urllc,uesimtun1,381565,6715,441384,7298,1.062,0,1
2025-11-25T17:23:15.869290Z,mmtc,uesimtun2,442672,7236,577084,10555,1.031,0,1
2025-11-25T17:23:16.119081Z,embb,uesimtun0,446424,7227,592776,10929,1.240,0,1
2025-11-25T17:23:16.119081Z,urllc,uesimtun1,381705,6718,441548,7301,,1,1
2025-11-25T17:23:16.119081Z,mmtc,uesimtun2,442889,7240,577328,10560,0.965,0,1
2025-11-25T17:23:16.369241Z,embb,uesimtun0,446589,7230,593020,10934,1.368,0,1
2025-11-25T17:23:16.369241Z,urllc,uesimtun1,381745,6719,441608,7302,1.011,0,1
2025-11-25T17:23:16.369241Z,mmtc,uesimtun2,443054,7243,577572,10565,1.074,0,1
2025-11-25T17:23:16.619459Z,embb,uesimtun0,446754,7233,593264,10939,1.307,0,1
2025-11-25T17:23:16.619459Z,urllc,uesimtun1,381885,6722,441772,7305,1.050,0,1
2025-11-25T17:23:16.619459Z,mmtc,uesimtun2,443219,7246,577816,10570,1.135,0,1
2025-11-25T17:23:16.868540Z,embb,uesimtun0,446919,7236,593508,10944,1.296,0,1
2025-11-25T17:23:16.868540Z,urllc,uesimtun1,382025,6725,441936,7308,1.020,0,1
2025-11-25T17:23:16.868540Z,mmtc,uesimtun2,443384,7249,578060,10575,0.936,0,1
2025-11-25T17:23:17.119304Z,embb,uesimtun0,447084,7239,593752,10949,1.336,0,1
2025-11-25T17:23:17.119304Z,urllc,uesimtun1,382165,6728,442100,7311,1.161,0,1
2025-11-25T17:23:17.119304Z,mmtc,uesimtun2,443601,7253,578304,10580,0.994,0,1
2025-11-25T17:23:17.369189Z,embb,uesimtun0,447249,7242,593996,10954,1.390,0,1
2025-11-25T17:23:17.369189Z,urllc,uesimtun1,382305,6731,442264,7314,,1,1
2025-11-25T17:23:17.369189Z,mmtc,uesimtun2,443766,7256,578548,10585,1.093,0,1
2025-11-25T17:23:17.618732Z,embb,uesimtun0,447414,7245,594240,10959,1.338,0,1
2025-11-25T17:23:17.618732Z,urllc,uesimtun1,382345,6732,442324,7315,1.113,0,1
2025-11-25T17:23:17.618732Z,mmtc,uesimtun2,443931,7259,578792,10590,1.136,0,1
2025-11-25T17:23:17.868436Z,embb,uesimtun0,447579,7248,594484,10964,1.379,0,1
2025-11-25T17:23:17.868436Z,urllc,uesimtun1,382485,6735,442488,7318,1.118,0,1
2025-11-25T17:23:17.868436Z,mmtc,uesimtun2,444148,7263,579036,10595,1.073,0,1
2025-11-25T17:23:18.118610Z,embb,uesimtun0,447744,7251,594728,10969,1.228,0,1
2025-11-25T17:23:18.118610Z,urllc,uesimtun1,382625,6738,442652,7321,1.071,0,1
2025-11-25T17:23:18.118610Z,mmtc,uesimtun2,444313,7266,579280,10600,0.998,0,1
2025-11-25T17:23:18.368641Z,embb,uesimtun0,447909,7254,594972,10974,1.259,0,1
2025-11-25T17:23:18.368641Z,urllc,uesimtun1,382790,6741,442896,7326,1.014,0,1
2025-11-25T17:23:18.368641Z,mmtc,uesimtun2,444478,7269,579524,10605,1.113,0,1
2025-11-25T17:23:18.618792Z,embb,uesimtun0,448074,7257,595216,10979,1.241,0,1
2025-11-25T17:23:18.618792Z,urllc,uesimtun1,382930,6744,443060,7329,0.955,0,1
2025-11-25T17:23:18.618792Z,mmtc,uesimtun2,444643,7272,579768,10610,1.077,0,1
2025-11-25T17:23:18.869568Z,embb,uesimtun0,448239,7260,595460,10984,1.219,0,1
2025-11-25T17:23:18.869568Z,urllc,uesimtun1,383070,6747,443224,7332,,1,1
2025-11-25T17:23:18.869568Z,mmtc,uesimtun2,444808,7275,580012,10615,1.000,0,1
2025-11-25T17:23:19.118700Z,embb,uesimtun0,448404,7263,595704,10989,1.260,0,1
2025-11-25T17:23:19.118700Z,urllc,uesimtun1,383110,6748,443284,7333,1.113,0,1
2025-11-25T17:23:19.118700Z,mmtc,uesimtun2,444973,7278,580256,10620,,1,1
2025-11-25T17:23:19.368877Z,embb,uesimtun0,448569,7266,595948,10994,1.251,0,1
2025-11-25T17:23:19.368877Z,urllc,uesimtun1,383275,6751,443528,7338,1.153,0,1
2025-11-25T17:23:19.368877Z,mmtc,uesimtun2,445013,7279,580316,10621,0.993,0,1
2025-11-25T17:23:19.618959Z,embb,uesimtun0,448734,7269,596192,10999,1.243,0,1
2025-11-25T17:23:19.618959Z,urllc,uesimtun1,383440,6754,443772,7343,,1,1
2025-11-25T17:23:19.618959Z,mmtc,uesimtun2,445153,7282,580480,10624,0.968,0,1
2025-11-25T17:23:19.868650Z,embb,uesimtun0,448899,7272,596436,11004,1.186,0,1
2025-11-25T17:23:19.868650Z,urllc,uesimtun1,383480,6755,443832,7344,0.966,0,1
2025-11-25T17:23:19.868650Z,mmtc,uesimtun2,445318,7285,580724,10629,0.900,0,1
2025-11-25T17:23:20.118593Z,embb,uesimtun0,449064,7275,596680,11009,1.289,0,1
2025-11-25T17:23:20.118593Z,urllc,uesimtun1,383620,6758,443996,7347,0.981,0,1
2025-11-25T17:23:20.118593Z,mmtc,uesimtun2,445483,7288,580968,10634,1.039,0,1
2025-11-25T17:23:20.368857Z,embb,uesimtun0,449229,7278,596924,11014,1.261,0,1
2025-11-25T17:23:20.368857Z,urllc,uesimtun1,383760,6761,444160,7350,0.926,0,1
2025-11-25T17:23:20.368857Z,mmtc,uesimtun2,445648,7291,581212,10639,0.902,0,1
2025-11-25T17:23:20.618714Z,embb,uesimtun0,449394,7281,597168,11019,1.286,0,1
2025-11-25T17:23:20.618714Z,urllc,uesimtun1,383900,6764,444324,7353,,1,1
2025-11-25T17:23:20.618714Z,mmtc,uesimtun2,445813,7294,581456,10644,0.983,0,1
2025-11-25T17:23:20.868736Z,embb,uesimtun0,449559,7284,597412,11024,1.293,0,1
2025-11-25T17:23:20.868736Z,urllc,uesimtun1,383940,6765,444384,7354,0.973,0,1
2025-11-25T17:23:20.868736Z,mmtc,uesimtun2,445978,7297,581700,10649,0.942,0,1
2025-11-25T17:23:21.119066Z,embb,uesimtun0,449724,7287,597656,11029,1.281,0,1
2025-11-25T17:23:21.119066Z,urllc,uesimtun1,384080,6768,444548,7357,,1,1
2025-11-25T17:23:21.119066Z,mmtc,uesimtun2,446143,7300,581944,10654,1.045,0,1
2025-11-25T17:23:21.368965Z,embb,uesimtun0,449889,7290,597900,11034,1.318,0,1
2025-11-25T17:23:21.368965Z,urllc,uesimtun1,384120,6769,444608,7358,1.649,0,1
2025-11-25T17:23:21.368965Z,mmtc,uesimtun2,446308,7303,582188,10659,1.502,0,1
2025-11-25T17:23:21.618722Z,embb,uesimtun0,450054,7293,598144,11039,1.335,0,1
2025-11-25T17:23:21.618722Z,urllc,uesimtun1,384285,6772,444852,7363,1.070,0,1
2025-11-25T17:23:21.618722Z,mmtc,uesimtun2,446448,7306,582352,10662,1.322,0,1
2025-11-25T17:23:21.869095Z,embb,uesimtun0,450219,7296,598388,11044,1.213,0,1
2025-11-25T17:23:21.869095Z,urllc,uesimtun1,384425,6775,445016,7366,0.959,0,1
2025-11-25T17:23:21.869095Z,mmtc,uesimtun2,446613,7309,582596,10667,0.990,0,1
