ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,probe_rtt_ms,probe_loss,tun_exists
2025-11-25T15:44:14.751498Z,urllc,uesimtun2,355879,6309,1846426225,12479121,2.538,0,1
2025-11-25T15:44:15.751463Z,embb,uesimtun0,1996645,39761,10555390560,7704032,,1,1
2025-11-25T15:44:15.751463Z,mmtc,uesimtun1,498999,8770,854499654,629480,2.053,0,1
2025-11-25T15:44:15.751463Z,urllc,uesimtun2,356849,6327,1849510817,12499972,2.109,0,1
2025-11-25T15:44:16.751503Z,embb,uesimtun0,2000405,39835,10593687356,7731926,119.794,0,1
2025-11-25T15:44:16.751503Z,mmtc,uesimtun1,499211,8773,854499986,629485,1.635,0,1
2025-11-25T15:44:16.751503Z,urllc,uesimtun2,357760,6346,1852191475,12518096,2.106,0,1
2025-11-25T15:44:17.751468Z,embb,uesimtun0,2002885,39884,10631958363,7759785,,1,1
2025-11-25T15:44:17.751468Z,mmtc,uesimtun1,500461,8797,856768220,631161,38.659,0,1
2025-11-25T15:44:17.751468Z,urllc,uesimtun2,358630,6364,1855790823,12542424,1.543,0,1
2025-11-25T15:44:18.751502Z,embb,uesimtun0,2006665,39959,10670249553,7787674,110.459,0,1
2025-11-25T15:44:18.751502Z,mmtc,uesimtun1,500802,8804,858661893,632542,91.650,0,1
2025-11-25T15:44:18.751502Z,urllc,uesimtun2,358842,6367,1858608743,12561466,2.036,0,1
2025-11-25T15:44:19.751668Z,embb,uesimtun0,2009904,40023,10705388008,7813267,109.227,0,1
2025-11-25T15:44:19.751668Z,mmtc,uesimtun1,500930,8806,860862305,634144,106.180,0,1
2025-11-25T15:44:19.751668Z,urllc,uesimtun2,359395,6376,1861732684,12582578,1.526,0,1
2025-11-25T15:44:20.751468Z,embb,uesimtun0,2012621,40078,10743685035,7841145,128.182,0,1
2025-11-25T15:44:20.751468Z,mmtc,uesimtun1,501571,8817,863107508,635789,41.240,0,1
2025-11-25T15:44:20.751468Z,urllc,uesimtun2,359691,6380,1864674688,12602459,3.208,0,1
2025-11-25T15:44:21.751485Z,embb,uesimtun0,2015555,40136,10781967144,7869015,122.431,0,1
2025-11-25T15:44:21.751485Z,mmtc,uesimtun1,502064,8825,865295929,637387,2.094,0,1
2025-11-25T15:44:21.751485Z,urllc,uesimtun2,360609,6397,1867620404,12622371,1.833,0,1
2025-11-25T15:44:22.751460Z,embb,uesimtun0,2018978,40206,10820242974,7896890,,1,1
2025-11-25T15:44:22.751460Z,mmtc,uesimtun1,502725,8837,867780376,639204,1.822,0,1
2025-11-25T15:44:22.751460Z,urllc,uesimtun2,361463,6411,1871098994,12645882,2.540,0,1
2025-11-25T15:44:23.752031Z,embb,uesimtun0,2021169,40249,10858049886,7924407,,1,1
2025-11-25T15:44:23.752031Z,mmtc,uesimtun1,504402,8869,869986448,640833,1.452,0,1
2025-11-25T15:44:23.752031Z,urllc,uesimtun2,361932,6419,1874183483,12666727,2.358,0,1
2025-11-25T15:44:24.751505Z,embb,uesimtun0,2024933,40323,10895756057,7951867,,1,1
2025-11-25T15:44:24.751505Z,mmtc,uesimtun1,505565,8891,872186594,642451,77.816,0,1
2025-11-25T15:44:24.751505Z,urllc,uesimtun2,362630,6433,1877501431,12689153,2.643,0,1
2025-11-25T15:44:25.751456Z,embb,uesimtun0,2029075,40402,10934042285,7979759,126.097,0,1
2025-11-25T15:44:25.751456Z,mmtc,uesimtun1,506062,8900,874116264,643861,1.311,0,1
2025-11-25T15:44:25.751456Z,urllc,uesimtun2,363179,6443,1879965545,12705808,2.210,0,1
