ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,probe_rtt_ms,probe_loss,tun_exists
2025-11-25T16:47:04.408033Z,urllc,uesimtun1,29000,406,31864,415,,1,1
2025-11-25T16:47:04.408033Z,mmtc,uesimtun2,31356,466,35440,475,,1,1
2025-11-25T16:47:04.657735Z,embb,uesimtun0,29368,413,32332,422,,1,1
2025-11-25T16:47:04.657735Z,urllc,uesimtun1,29252,409,32116,418,,1,1
2025-11-25T16:47:04.657735Z,mmtc,uesimtun2,31940,474,36064,483,,1,1
2025-11-25T16:47:04.958065Z,embb,uesimtun0,29576,416,32560,425,,1,1
2025-11-25T16:47:04.958065Z,urllc,uesimtun1,29336,410,32200,419,,1,1
2025-11-25T16:47:04.958065Z,mmtc,uesimtun2,32024,475,36148,484,,1,1
2025-11-25T16:47:05.157722Z,embb,uesimtun0,29660,417,32644,426,,1,1
2025-11-25T16:47:05.157722Z,urllc,uesimtun1,29420,411,32284,420,,1,1
2025-11-25T16:47:05.157722Z,mmtc,uesimtun2,32108,476,36232,485,,1,1
2025-11-25T16:47:05.407738Z,embb,uesimtun0,29744,418,32728,427,,1,1
2025-11-25T16:47:05.407738Z,urllc,uesimtun1,29544,413,32428,422,,1,1
2025-11-25T16:47:05.407738Z,mmtc,uesimtun2,32232,478,36376,487,,1,1
2025-11-25T16:47:05.657655Z,embb,uesimtun0,30204,424,33208,433,,1,1
2025-11-25T16:47:05.657655Z,urllc,uesimtun1,29880,417,32764,426,,1,1
2025-11-25T16:47:05.657655Z,mmtc,uesimtun2,32644,485,36868,494,,1,1
2025-11-25T16:47:05.957066Z,embb,uesimtun0,30288,425,33292,434,,1,1
2025-11-25T16:47:05.957066Z,urllc,uesimtun1,29964,418,32848,427,,1,1
2025-11-25T16:47:05.957066Z,mmtc,uesimtun2,32728,486,36952,495,,1,1
2025-11-25T16:47:06.157591Z,embb,uesimtun0,30372,426,33376,435,,1,1
2025-11-25T16:47:06.157591Z,urllc,uesimtun1,30048,419,32932,428,,1,1
2025-11-25T16:47:06.157591Z,mmtc,uesimtun2,32812,487,37096,497,,1,1
2025-11-25T16:47:06.454629Z,embb,uesimtun0,30456,427,33460,436,,1,1
2025-11-25T16:47:06.454629Z,urllc,uesimtun1,30300,422,33184,431,,1,1
2025-11-25T16:47:06.454629Z,mmtc,uesimtun2,32936,489,37180,498,,1,1
2025-11-25T16:47:06.705819Z,embb,uesimtun0,30748,431,33772,440,,1,1
2025-11-25T16:47:06.705819Z,urllc,uesimtun1,30468,424,33352,433,,1,1
2025-11-25T16:47:06.705819Z,mmtc,uesimtun2,33228,493,37492,502,,1,1
2025-11-25T16:47:06.955186Z,embb,uesimtun0,30832,432,33856,441,,1,1
2025-11-25T16:47:06.955186Z,urllc,uesimtun1,30636,426,33520,435,,1,1
2025-11-25T16:47:06.955186Z,mmtc,uesimtun2,33312,494,37576,503,,1,1
2025-11-25T16:47:07.205842Z,embb,uesimtun0,30916,433,33940,442,,1,1
2025-11-25T16:47:07.205842Z,urllc,uesimtun1,30760,428,33664,437,,1,1
2025-11-25T16:47:07.205842Z,mmtc,uesimtun2,33396,495,37660,504,,1,1
2025-11-25T16:47:07.455237Z,embb,uesimtun0,31000,434,34024,443,,1,1
2025-11-25T16:47:07.455237Z,urllc,uesimtun1,30844,429,33748,438,,1,1
2025-11-25T16:47:07.455237Z,mmtc,uesimtun2,33688,499,37972,508,,1,1
2025-11-25T16:47:07.705210Z,embb,uesimtun0,31292,438,34336,447,,1,1
2025-11-25T16:47:07.705210Z,urllc,uesimtun1,31096,432,34000,441,,1,1
2025-11-25T16:47:07.705210Z,mmtc,uesimtun2,33936,503,38260,512,,1,1
2025-11-25T16:47:07.955019Z,embb,uesimtun0,31376,439,34420,448,,1,1
2025-11-25T16:47:07.955019Z,urllc,uesimtun1,31264,434,34168,443,,1,1
2025-11-25T16:47:07.955019Z,mmtc,uesimtun2,34020,504,38344,513,,1,1
2025-11-25T16:47:08.205514Z,embb,uesimtun0,31460,440,34504,449,,1,1
2025-11-25T16:47:08.205514Z,urllc,uesimtun1,31388,436,34312,445,,1,1
2025-11-25T16:47:08.205514Z,mmtc,uesimtun2,34104,505,38428,514,,1,1
2025-11-25T16:47:08.454824Z,embb,uesimtun0,31544,441,34588,450,,1,1
2025-11-25T16:47:08.454824Z,urllc,uesimtun1,31512,438,34456,447,,1,1
2025-11-25T16:47:08.454824Z,mmtc,uesimtun2,34436,510,38800,519,,1,1
2025-11-25T16:47:08.705294Z,embb,uesimtun0,32004,447,35068,456,,1,1
2025-11-25T16:47:08.705294Z,urllc,uesimtun1,31884,444,34888,453,,1,1
2025-11-25T16:47:08.705294Z,mmtc,uesimtun2,34604,512,38968,521,,1,1
2025-11-25T16:47:08.955421Z,embb,uesimtun0,32088,448,35152,457,,1,1
2025-11-25T16:47:08.955421Z,urllc,uesimtun1,31968,445,34972,454,,1,1
2025-11-25T16:47:08.955421Z,mmtc,uesimtun2,34772,514,39136,523,,1,1
2025-11-25T16:47:09.205658Z,embb,uesimtun0,32172,449,35236,458,,1,1
2025-11-25T16:47:09.205658Z,urllc,uesimtun1,32052,446,35056,455,,1,1
2025-11-25T16:47:09.205658Z,mmtc,uesimtun2,34856,515,39220,524,,1,1
2025-11-25T16:47:09.455285Z,embb,uesimtun0,32256,450,35320,459,,1,1
2025-11-25T16:47:09.455285Z,urllc,uesimtun1,32136,447,35140,456,,1,1
2025-11-25T16:47:09.455285Z,mmtc,uesimtun2,34980,517,39364,526,,1,1
2025-11-25T16:47:09.705299Z,embb,uesimtun0,32716,456,35800,465,,1,1
2025-11-25T16:47:09.705299Z,urllc,uesimtun1,32640,453,35644,462,,1,1
2025-11-25T16:47:09.705299Z,mmtc,uesimtun2,35312,522,39736,531,,1,1
2025-11-25T16:47:09.954819Z,embb,uesimtun0,32800,457,35884,466,,1,1
2025-11-25T16:47:09.954819Z,urllc,uesimtun1,32724,454,35728,463,,1,1
2025-11-25T16:47:09.954819Z,mmtc,uesimtun2,35480,524,39904,533,,1,1
2025-11-25T16:47:10.205588Z,embb,uesimtun0,32884,458,35968,467,,1,1
2025-11-25T16:47:10.205588Z,urllc,uesimtun1,32808,455,35812,464,,1,1
2025-11-25T16:47:10.205588Z,mmtc,uesimtun2,35564,525,39988,534,,1,1
2025-11-25T16:47:10.455115Z,embb,uesimtun0,32968,459,36052,468,,1,1
2025-11-25T16:47:10.455115Z,urllc,uesimtun1,32892,456,36148,468,,1,1
2025-11-25T16:47:10.455115Z,mmtc,uesimtun2,35932,532,40456,541,,1,1
2025-11-25T16:47:10.704975Z,embb,uesimtun0,33136,461,36220,470,,1,1
2025-11-25T16:47:10.704975Z,urllc,uesimtun1,33312,461,36316,470,,1,1
2025-11-25T16:47:10.704975Z,mmtc,uesimtun2,36100,534,40624,543,,1,1
2025-11-25T16:47:10.963181Z,embb,uesimtun0,33344,464,36448,473,,1,1
