ts,embb_rate,urllc_rate,mmtc_rate,action,reason,embb_bps,urllc_bps,mmtc_bps,embb_rtt_ms,urllc_rtt_ms,mmtc_rtt_ms
2025-12-11T19:21:56.235506Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3180980682373047,0.16613006591796875,0.15091896057128906
2025-12-11T19:21:56.736427Z,50mbit,10mbit,800kbit,none,,0,0,0,14.26229476928711,0.16546249389648438,0.15168190002441406
2025-12-11T19:21:57.236030Z,50mbit,10mbit,800kbit,none,,0,0,0,14.265632629394531,0.16422271728515625,0.1770496368408203
2025-12-11T19:21:57.736146Z,50mbit,10mbit,800kbit,none,,0,0,0,25.369548797607422,0.16422271728515625,0.20651817321777344
2025-12-11T19:21:58.236367Z,50mbit,10mbit,800kbit,none,,0,0,0,25.363874435424805,0.16422271728515625,0.20728111267089844
2025-12-11T19:21:58.736375Z,50mbit,10mbit,800kbit,none,,0,0,0,33.27937126159668,0.16422271728515625,0.2295970916748047
2025-12-11T19:21:59.236516Z,50mbit,10mbit,800kbit,none,,0,0,0,19.327402114868164,0.16422271728515625,0.23784637451171875
2025-12-11T19:21:59.763310Z,50mbit,10mbit,800kbit,none,,0,0,0,19.331932067871094,0.16989707946777344,0.20990371704101562
2025-12-11T19:22:00.236139Z,50mbit,10mbit,800kbit,none,,0,0,0,8.229541778564453,0.16989707946777344,0.196075439453125
2025-12-11T19:22:00.735446Z,50mbit,10mbit,800kbit,none,,0,0,0,9.317302703857422,0.16989707946777344,0.2032756805419922
2025-12-11T19:22:01.236170Z,50mbit,10mbit,800kbit,none,,0,0,0,1.407480239868164,0.1769542694091797,0.17862319946289062
2025-12-11T19:22:01.735986Z,50mbit,10mbit,800kbit,none,,0,0,0,48.424673080444336,0.1769542694091797,0.18930435180664062
2025-12-11T19:22:02.236202Z,50mbit,10mbit,800kbit,none,,0,0,0,48.41952323913574,0.185394287109375,0.2086639404296875
2025-12-11T19:22:03.163070Z,25mbit,10mbit,800kbit,set_embb_25mbit,urllc_rtt=0.580,0,0,0,48.85153770446777,0.5796432495117188,0.1926422119140625
2025-12-11T19:22:03.235969Z,25mbit,10mbit,800kbit,none,,0,0,0,47.75958061218262,0.5851268768310547,0.18911361694335938
2025-12-11T19:22:03.803040Z,25mbit,10mbit,800kbit,none,,0,0,0,75.44736862182617,0.5978584289550781,0.18911361694335938
2025-12-11T19:22:04.236101Z,25mbit,10mbit,800kbit,none,,0,0,0,28.69410514831543,0.591278076171875,0.22802352905273438
2025-12-11T19:22:04.736110Z,25mbit,10mbit,800kbit,none,,0,0,0,95.73898315429688,0.5918979644775391,0.22802352905273438
2025-12-11T19:22:05.235553Z,25mbit,10mbit,800kbit,none,,0,0,0,95.31702995300293,0.5918979644775391,0.2277374267578125
2025-12-11T19:22:06.042699Z,25mbit,10mbit,800kbit,none,,0,0,0,95.31450271606445,0.20351409912109375,0.2017974853515625
2025-12-11T19:22:06.236202Z,25mbit,10mbit,800kbit,none,,0,0,0,67.62356758117676,0.2173900604248047,0.19812583923339844
2025-12-11T19:22:06.735905Z,50mbit,10mbit,800kbit,restore_embb_50mbit,urllc stable,0,0,0,120.24784088134766,0.22063255310058594,0.19016265869140625
2025-12-11T19:22:07.236061Z,50mbit,10mbit,800kbit,none,,0,0,0,53.194379806518555,0.2178668975830078,0.1636028289794922
2025-12-11T19:22:07.735620Z,50mbit,10mbit,800kbit,none,,0,0,0,98.21510314941406,0.2476215362548828,0.15354156494140625
2025-12-11T19:22:08.236109Z,50mbit,10mbit,800kbit,none,,0,0,0,98.21939468383789,0.23674964904785156,0.16450881958007812
2025-12-11T19:22:08.736369Z,50mbit,10mbit,800kbit,none,,0,0,0,98.21834564208984,0.21233558654785156,0.16450881958007812
2025-12-11T19:22:09.236025Z,50mbit,10mbit,800kbit,none,,0,0,0,45.34268379211426,0.21233558654785156,0.19507408142089844
2025-12-11T19:22:09.736178Z,50mbit,10mbit,800kbit,none,,0,0,0,45.34268379211426,0.21233558654785156,40.021705627441406
2025-12-11T19:22:10.339283Z,50mbit,10mbit,800kbit,none,,0,0,0,45.3305721282959,0.21233558654785156,40.024566650390625
