ts,slice,iface,ip,rx,rxp,tx,txp,rtt_ms,loss,exists
2025-12-09T09:07:09.010019Z,urllc,uesimtun2,10.46.0.2,1102123,20647,1529526,31422,1.587,0,1
2025-12-09T09:07:09.010019Z,mmtc,uesimtun1,10.47.0.2,1078735,20605,60200744,1008980,7.704,0,1
2025-12-09T09:07:09.259990Z,embb,uesimtun0,10.45.0.2,4838161,97169,30952942025,22587621,1.994,0,1
2025-12-09T09:07:09.259990Z,urllc,uesimtun2,10.46.0.2,1102340,20651,1529810,31428,1.920,0,1
2025-12-09T09:07:09.259990Z,mmtc,uesimtun1,10.47.0.2,1078952,20609,60226228,1009406,96.904,0,1
2025-12-09T09:07:09.510101Z,embb,uesimtun0,10.45.0.2,4839245,97191,30959338874,22592290,1.753,0,1
2025-12-09T09:07:09.510101Z,urllc,uesimtun2,10.46.0.2,1102505,20654,1530054,31433,1.243,0,1
2025-12-09T09:07:09.510101Z,mmtc,uesimtun1,10.47.0.2,1079209,20614,60226572,1009413,6.409,0,1
2025-12-09T09:07:09.759918Z,embb,uesimtun0,10.45.0.2,4839735,97201,30965710356,22596931,1.702,0,1
2025-12-09T09:07:09.759918Z,urllc,uesimtun2,10.46.0.2,1102670,20657,1530298,31438,1.934,0,1
2025-12-09T09:07:09.759918Z,mmtc,uesimtun1,10.47.0.2,1079426,20618,60243656,1009699,4.508,0,1
2025-12-09T09:07:10.010224Z,embb,uesimtun0,10.45.0.2,4839900,97204,30972102120,22601581,1.914,0,1
2025-12-09T09:07:10.010224Z,urllc,uesimtun2,10.46.0.2,1102835,20660,1530542,31443,1.340,0,1
2025-12-09T09:07:10.010224Z,mmtc,uesimtun1,10.47.0.2,1079723,20624,60244120,1009708,2.435,0,1
2025-12-09T09:07:10.260030Z,embb,uesimtun0,10.45.0.2,4841321,97233,30978485579,22606246,4.036,0,1
2025-12-09T09:07:10.260030Z,urllc,uesimtun2,10.46.0.2,1103040,20664,1530846,31449,2.099,0,1
2025-12-09T09:07:10.260030Z,mmtc,uesimtun1,10.47.0.2,1079940,20628,60269604,1010134,,1,1
2025-12-09T09:07:10.509671Z,embb,uesimtun0,10.45.0.2,4841743,97241,30984841820,22610874,1.334,0,1
2025-12-09T09:07:10.509671Z,urllc,uesimtun2,10.46.0.2,1103205,20667,1531090,31454,1.360,0,1
2025-12-09T09:07:10.509671Z,mmtc,uesimtun1,10.47.0.2,1079940,20628,60269664,1010135,3.884,0,1
2025-12-09T09:07:10.759707Z,embb,uesimtun0,10.45.0.2,4842165,97249,30991215949,22615515,1.377,0,1
2025-12-09T09:07:10.759707Z,urllc,uesimtun2,10.46.0.2,1103462,20672,1531434,31461,4.179,0,1
2025-12-09T09:07:10.759707Z,mmtc,uesimtun1,10.47.0.2,1080157,20632,60286748,1010421,5.376,0,1
2025-12-09T09:07:11.009963Z,embb,uesimtun0,10.45.0.2,4842330,97252,30997600833,22620160,1.358,0,1
2025-12-09T09:07:11.009963Z,urllc,uesimtun2,10.46.0.2,1103667,20676,1531738,31467,1.217,0,1
2025-12-09T09:07:11.009963Z,mmtc,uesimtun1,10.47.0.2,1080454,20638,60287152,1010429,7.134,0,1
2025-12-09T09:07:11.259827Z,embb,uesimtun0,10.45.0.2,4844309,97293,31004002792,22624848,4.643,0,1
2025-12-09T09:07:11.259827Z,urllc,uesimtun2,10.46.0.2,1103884,20680,1532022,31473,1.668,0,1
2025-12-09T09:07:11.259827Z,mmtc,uesimtun1,10.47.0.2,1080671,20642,60312636,1010855,,1,1
2025-12-09T09:07:11.509631Z,embb,uesimtun0,10.45.0.2,4844731,97301,31010382425,22629493,2.127,0,1
2025-12-09T09:07:11.509631Z,urllc,uesimtun2,10.46.0.2,1104101,20684,1532306,31479,1.549,0,1
2025-12-09T09:07:11.509631Z,mmtc,uesimtun1,10.47.0.2,1080671,20642,60312696,1010856,3.455,0,1
2025-12-09T09:07:11.759847Z,embb,uesimtun0,10.45.0.2,4845233,97311,31016762163,22634140,2.082,0,1
2025-12-09T09:07:11.759847Z,urllc,uesimtun2,10.46.0.2,1104266,20687,1532550,31484,1.829,0,1
2025-12-09T09:07:11.759847Z,mmtc,uesimtun1,10.47.0.2,1080888,20646,60329780,1011142,,1,1
2025-12-09T09:07:12.009728Z,embb,uesimtun0,10.45.0.2,4845398,97314,31023148423,22638786,1.750,0,1
2025-12-09T09:07:12.009728Z,urllc,uesimtun2,10.46.0.2,1104431,20690,1532794,31489,1.662,0,1
2025-12-09T09:07:12.009728Z,mmtc,uesimtun1,10.47.0.2,1080968,20648,60329960,1011145,5.875,0,1
2025-12-09T09:07:12.259966Z,embb,uesimtun0,10.45.0.2,4847000,97347,31029534941,22643458,1.140,0,1
2025-12-09T09:07:12.259966Z,urllc,uesimtun2,10.46.0.2,1104636,20694,1533098,31495,1.302,0,1
2025-12-09T09:07:12.259966Z,mmtc,uesimtun1,10.47.0.2,1081185,20652,60330244,1011151,2.498,0,1
2025-12-09T09:07:12.509862Z,embb,uesimtun0,10.45.0.2,4847799,97363,31035905340,22648103,1.749,0,1
2025-12-09T09:07:12.509862Z,urllc,uesimtun2,10.46.0.2,1104853,20698,1533382,31501,1.711,0,1
2025-12-09T09:07:12.509862Z,mmtc,uesimtun1,10.47.0.2,1081390,20656,60355800,1011578,4.989,0,1
2025-12-09T09:07:12.760138Z,embb,uesimtun0,10.45.0.2,4847964,97366,31042286096,22652745,1.757,0,1
2025-12-09T09:07:12.760138Z,urllc,uesimtun2,10.46.0.2,1105018,20701,1533626,31506,1.585,0,1
2025-12-09T09:07:12.760138Z,mmtc,uesimtun1,10.47.0.2,1081607,20660,60372884,1011864,3.805,0,1
2025-12-09T09:07:13.010004Z,embb,uesimtun0,10.45.0.2,4848129,97369,31048640708,22657368,2.791,0,1
2025-12-09T09:07:13.010004Z,urllc,uesimtun2,10.46.0.2,1105183,20704,1533870,31511,2.889,0,1
2025-12-09T09:07:13.010004Z,mmtc,uesimtun1,10.47.0.2,1081824,20664,60373168,1011870,5.961,0,1
2025-12-09T09:07:13.259826Z,embb,uesimtun0,10.45.0.2,4849743,97402,31055028610,22662041,1.942,0,1
2025-12-09T09:07:13.259826Z,urllc,uesimtun2,10.46.0.2,1105440,20709,1534214,31518,1.748,0,1
2025-12-09T09:07:13.259826Z,mmtc,uesimtun1,10.47.0.2,1082041,20668,60373452,1011876,1.769,0,1
2025-12-09T09:07:13.509666Z,embb,uesimtun0,10.45.0.2,4850502,97417,31061404461,22666689,1.293,0,1
2025-12-09T09:07:13.509666Z,urllc,uesimtun2,10.46.0.2,1105657,20713,1534498,31524,1.498,0,1
2025-12-09T09:07:13.509666Z,mmtc,uesimtun1,10.47.0.2,1082258,20672,60398936,1012302,5.781,0,1
2025-12-09T09:07:13.759883Z,embb,uesimtun0,10.45.0.2,4851044,97428,31067793871,22671344,1.998,0,1
2025-12-09T09:07:13.759883Z,urllc,uesimtun2,10.46.0.2,1105822,20716,1534742,31529,1.674,0,1
2025-12-09T09:07:13.759883Z,mmtc,uesimtun1,10.47.0.2,1082475,20676,60416020,1012588,,1,1
2025-12-09T09:07:14.009789Z,embb,uesimtun0,10.45.0.2,4851261,97432,31074169163,22675983,2.256,0,1
2025-12-09T09:07:14.009789Z,urllc,uesimtun2,10.46.0.2,1106039,20720,1535026,31535,1.395,0,1
2025-12-09T09:07:14.009789Z,mmtc,uesimtun1,10.47.0.2,1082555,20678,60416200,1012591,8.671,0,1
2025-12-09T09:07:14.259827Z,embb,uesimtun0,10.45.0.2,4852955,97467,31080561185,22680659,,1,1
2025-12-09T09:07:14.259827Z,urllc,uesimtun2,10.46.0.2,1106204,20723,1535270,31540,2.500,0,1
2025-12-09T09:07:14.259827Z,mmtc,uesimtun1,10.47.0.2,1082812,20683,60441744,1013018,2.252,0,1
2025-12-09T09:07:14.509727Z,embb,uesimtun0,10.45.0.2,4853834,97485,31086933042,22685305,1.166,0,1
2025-12-09T09:07:14.509727Z,urllc,uesimtun2,10.46.0.2,1106369,20726,1535514,31545,2.037,0,1
2025-12-09T09:07:14.509727Z,mmtc,uesimtun1,10.47.0.2,1083029,20687,60442028,1013024,5.182,0,1
2025-12-09T09:07:14.760455Z,embb,uesimtun0,10.45.0.2,4854324,97495,31093332044,22689966,1.215,0,1
2025-12-09T09:07:14.760455Z,urllc,uesimtun2,10.46.0.2,1106586,20730,1535798,31551,1.426,0,1
2025-12-09T09:07:14.760455Z,mmtc,uesimtun1,10.47.0.2,1083246,20691,60459112,1013310,15.416,0,1
2025-12-09T09:07:15.009705Z,embb,uesimtun0,10.45.0.2,4854489,97498,31099699040,22694598,2.667,0,1
2025-12-09T09:07:15.009705Z,urllc,uesimtun2,10.46.0.2,1106803,20734,1536082,31557,1.537,0,1
2025-12-09T09:07:15.009705Z,mmtc,uesimtun1,10.47.0.2,1083543,20697,60459516,1013318,7.448,0,1
2025-12-09T09:07:15.259857Z,embb,uesimtun0,10.45.0.2,4855802,97524,31106076838,22699256,,1,1
2025-12-09T09:07:15.259857Z,urllc,uesimtun2,10.46.0.2,1107008,20738,1536386,31563,1.164,0,1
2025-12-09T09:07:15.259857Z,mmtc,uesimtun1,10.47.0.2,1083800,20702,60485060,1013745,176.764,0,1
2025-12-09T09:07:15.641223Z,embb,uesimtun0,10.45.0.2,4857018,97549,31115821629,22706359,1.342,0,1
2025-12-09T09:07:15.641223Z,urllc,uesimtun2,10.46.0.2,1107225,20742,1536670,31569,1.902,0,1
2025-12-09T09:07:15.641223Z,mmtc,uesimtun1,10.47.0.2,1083965,20705,60485304,1013750,4.887,0,1
2025-12-09T09:07:15.891569Z,embb,uesimtun0,10.45.0.2,4857492,97558,31122198550,22711003,1.419,0,1
2025-12-09T09:07:15.891569Z,urllc,uesimtun2,10.46.0.2,1107390,20745,1536914,31574,1.379,0,1
2025-12-09T09:07:15.891569Z,mmtc,uesimtun1,10.47.0.2,1084286,20711,60502468,1014038,3.950,0,1
2025-12-09T09:07:16.141478Z,embb,uesimtun0,10.45.0.2,4857862,97565,31128578340,22715651,1.357,0,1
2025-12-09T09:07:16.141478Z,urllc,uesimtun2,10.46.0.2,1107595,20749,1537218,31580,1.910,0,1
2025-12-09T09:07:16.141478Z,mmtc,uesimtun1,10.47.0.2,1084503,20715,60502752,1014044,8.142,0,1
2025-12-09T09:07:16.391468Z,embb,uesimtun0,10.45.0.2,4859512,97598,31134960559,22720317,2.288,0,1
2025-12-09T09:07:16.391468Z,urllc,uesimtun2,10.46.0.2,1107812,20753,1537502,31586,1.543,0,1
2025-12-09T09:07:16.391468Z,mmtc,uesimtun1,10.47.0.2,1084720,20719,60528236,1014470,,1,1
2025-12-09T09:07:16.641433Z,embb,uesimtun0,10.45.0.2,4860299,97614,31141348859,22724975,1.257,0,1
2025-12-09T09:07:16.641433Z,urllc,uesimtun2,10.46.0.2,1108029,20757,1537786,31592,1.901,0,1
2025-12-09T09:07:16.641433Z,mmtc,uesimtun1,10.47.0.2,1084760,20720,60528416,1014473,4.664,0,1
2025-12-09T09:07:16.891720Z,embb,uesimtun0,10.45.0.2,4860801,97624,31147724521,22729620,2.020,0,1
2025-12-09T09:07:16.891720Z,urllc,uesimtun2,10.46.0.2,1108246,20761,1538070,31598,1.773,0,1
2025-12-09T09:07:16.891720Z,mmtc,uesimtun1,10.47.0.2,1084977,20724,60545500,1014759,6.006,0,1
2025-12-09T09:07:17.141536Z,embb,uesimtun0,10.45.0.2,4860966,97627,31154125917,22734277,2.357,0,1
2025-12-09T09:07:17.141536Z,urllc,uesimtun2,10.46.0.2,1108463,20765,1538354,31604,1.429,0,1
2025-12-09T09:07:17.141536Z,mmtc,uesimtun1,10.47.0.2,1085194,20728,60545784,1014765,3.917,0,1
2025-12-09T09:07:17.391845Z,embb,uesimtun0,10.45.0.2,4862086,97650,31160488632,22738925,1.271,0,1
2025-12-09T09:07:17.391845Z,urllc,uesimtun2,10.46.0.2,1108680,20769,1538638,31610,1.202,0,1
2025-12-09T09:07:17.391845Z,mmtc,uesimtun1,10.47.0.2,1085411,20732,60571268,1015191,,1,1
2025-12-09T09:07:17.641696Z,embb,uesimtun0,10.45.0.2,4863391,97676,31166864982,22743581,2.198,0,1
2025-12-09T09:07:17.641696Z,urllc,uesimtun2,10.46.0.2,1108845,20772,1538882,31615,1.671,0,1
2025-12-09T09:07:17.641696Z,mmtc,uesimtun1,10.47.0.2,1085451,20733,60571448,1015194,7.535,0,1
2025-12-09T09:07:17.891818Z,embb,uesimtun0,10.45.0.2,4863841,97685,31173252924,22748233,2.003,0,1
2025-12-09T09:07:17.891818Z,urllc,uesimtun2,10.46.0.2,1109010,20775,1539126,31620,1.287,0,1
2025-12-09T09:07:17.891818Z,mmtc,uesimtun1,10.47.0.2,1085668,20737,60588532,1015480,3.167,0,1
2025-12-09T09:07:18.141771Z,embb,uesimtun0,10.45.0.2,4864058,97689,31179652984,22752890,1.924,0,1
2025-12-09T09:07:18.141771Z,urllc,uesimtun2,10.46.0.2,1109227,20779,1539410,31626,1.642,0,1
2025-12-09T09:07:18.141771Z,mmtc,uesimtun1,10.47.0.2,1085885,20741,60588816,1015486,7.673,0,1
2025-12-09T09:07:18.391578Z,embb,uesimtun0,10.45.0.2,4865656,97721,31186004944,22757534,1.961,0,1
2025-12-09T09:07:18.391578Z,urllc,uesimtun2,10.46.0.2,1109444,20783,1539694,31632,1.205,0,1
2025-12-09T09:07:18.391578Z,mmtc,uesimtun1,10.47.0.2,1086102,20745,60614300,1015912,,1,1
2025-12-09T09:07:18.641417Z,embb,uesimtun0,10.45.0.2,4867117,97751,31192393948,22762204,1.473,0,1
2025-12-09T09:07:18.641417Z,urllc,uesimtun2,10.46.0.2,1109609,20786,1539938,31637,2.156,0,1
2025-12-09T09:07:18.641417Z,mmtc,uesimtun1,10.47.0.2,1086182,20747,60614480,1015915,5.381,0,1
2025-12-09T09:07:18.891476Z,embb,uesimtun0,10.45.0.2,4867619,97761,31198769546,22766848,1.327,0,1
2025-12-09T09:07:18.891476Z,urllc,uesimtun2,10.46.0.2,1109774,20789,1540182,31642,1.338,0,1
2025-12-09T09:07:18.891476Z,mmtc,uesimtun1,10.47.0.2,1086439,20752,60631624,1016202,6.493,0,1
2025-12-09T09:07:19.141760Z,embb,uesimtun0,10.45.0.2,4867836,97765,31205154470,22771494,1.428,0,1
2025-12-09T09:07:19.141760Z,urllc,uesimtun2,10.46.0.2,1109979,20793,1540486,31648,1.135,0,1
2025-12-09T09:07:19.141760Z,mmtc,uesimtun1,10.47.0.2,1086656,20756,60631908,1016208,1.823,0,1
2025-12-09T09:07:19.391698Z,embb,uesimtun0,10.45.0.2,4869502,97799,31211531291,22776158,2.162,0,1
2025-12-09T09:07:19.391698Z,urllc,uesimtun2,10.46.0.2,1110144,20796,1540730,31653,1.286,0,1
2025-12-09T09:07:19.391698Z,mmtc,uesimtun1,10.47.0.2,1086821,20759,60657352,1016633,,1,1
2025-12-09T09:07:19.641496Z,embb,uesimtun0,10.45.0.2,4870666,97823,31217919989,22780823,11.514,0,1
2025-12-09T09:07:19.641496Z,urllc,uesimtun2,10.46.0.2,1110361,20800,1541014,31659,1.285,0,1
2025-12-09T09:07:19.641496Z,mmtc,uesimtun1,10.47.0.2,1086821,20759,60657412,1016634,1.296,0,1
2025-12-09T09:07:19.891358Z,embb,uesimtun0,10.45.0.2,4870831,97826,31224295241,22785461,1.220,0,1
2025-12-09T09:07:19.891358Z,urllc,uesimtun2,10.46.0.2,1110526,20803,1541258,31664,1.825,0,1
2025-12-09T09:07:19.891358Z,mmtc,uesimtun1,10.47.0.2,1087078,20764,60674556,1016921,6.260,0,1
2025-12-09T09:07:20.141524Z,embb,uesimtun0,10.45.0.2,4870996,97829,31230671869,22790100,1.228,0,1
2025-12-09T09:07:20.141524Z,urllc,uesimtun2,10.46.0.2,1110771,20808,1541622,31671,1.112,0,1
2025-12-09T09:07:20.141524Z,mmtc,uesimtun1,10.47.0.2,1087295,20768,60674840,1016927,4.689,0,1
2025-12-09T09:07:20.391478Z,embb,uesimtun0,10.45.0.2,4872446,97857,31237052607,22794763,1.426,0,1
2025-12-09T09:07:20.391478Z,urllc,uesimtun2,10.46.0.2,1110988,20812,1541906,31677,1.573,0,1
2025-12-09T09:07:20.391478Z,mmtc,uesimtun1,10.47.0.2,1087512,20772,60700324,1017353,,1,1
2025-12-09T09:07:20.641559Z,embb,uesimtun0,10.45.0.2,4873125,97870,31243437997,22799416,1.262,0,1
2025-12-09T09:07:20.641559Z,urllc,uesimtun2,10.46.0.2,1111205,20816,1542190,31683,1.275,0,1
2025-12-09T09:07:20.641559Z,mmtc,uesimtun1,10.47.0.2,1087512,20772,60700384,1017354,1.842,0,1
2025-12-09T09:07:20.891578Z,embb,uesimtun0,10.45.0.2,4873290,97873,31249811873,22804053,2.018,0,1
2025-12-09T09:07:20.891578Z,urllc,uesimtun2,10.46.0.2,1111422,20820,1542474,31689,1.929,0,1
2025-12-09T09:07:20.891578Z,mmtc,uesimtun1,10.47.0.2,1087729,20776,60717468,1017640,4.775,0,1
2025-12-09T09:07:21.141471Z,embb,uesimtun0,10.45.0.2,4873507,97877,31256192669,22808696,2.519,0,1
2025-12-09T09:07:21.141471Z,urllc,uesimtun2,10.46.0.2,1111639,20824,1542758,31695,1.186,0,1
2025-12-09T09:07:21.141471Z,mmtc,uesimtun1,10.47.0.2,1087946,20780,60717752,1017646,2.255,0,1
2025-12-09T09:07:21.391724Z,embb,uesimtun0,10.45.0.2,4875446,97917,31262574028,22813370,2.388,0,1
2025-12-09T09:07:21.391724Z,urllc,uesimtun2,10.46.0.2,1111936,20830,1543162,31703,1.697,0,1
2025-12-09T09:07:21.391724Z,mmtc,uesimtun1,10.47.0.2,1088163,20784,60743236,1018072,6.626,0,1
2025-12-09T09:07:21.641540Z,embb,uesimtun0,10.45.0.2,4876490,97938,31268966709,22818035,3.513,0,1
2025-12-09T09:07:21.641540Z,urllc,uesimtun2,10.46.0.2,1112153,20834,1543446,31709,1.554,0,1
2025-12-09T09:07:21.641540Z,mmtc,uesimtun1,10.47.0.2,1088380,20788,60743520,1018078,4.049,0,1
2025-12-09T09:07:21.891601Z,embb,uesimtun0,10.45.0.2,4876655,97941,31275341961,22822673,1.176,0,1
2025-12-09T09:07:21.891601Z,urllc,uesimtun2,10.46.0.2,1112318,20837,1543690,31714,1.521,0,1
2025-12-09T09:07:21.891601Z,mmtc,uesimtun1,10.47.0.2,1088597,20792,60760604,1018364,5.539,0,1
2025-12-09T09:07:22.141510Z,embb,uesimtun0,10.45.0.2,4876820,97944,31281715837,22827310,1.809,0,1
2025-12-09T09:07:22.141510Z,urllc,uesimtun2,10.46.0.2,1112563,20842,1544054,31721,2.089,0,1
2025-12-09T09:07:22.141510Z,mmtc,uesimtun1,10.47.0.2,1088814,20796,60760888,1018370,1.222,0,1
2025-12-09T09:07:22.391457Z,embb,uesimtun0,10.45.0.2,4878867,97987,31288108269,22831993,1.200,0,1
2025-12-09T09:07:22.391457Z,urllc,uesimtun2,10.46.0.2,1112860,20848,1544458,31729,1.887,0,1
2025-12-09T09:07:22.391457Z,mmtc,uesimtun1,10.47.0.2,1088979,20799,60786332,1018795,,1,1
2025-12-09T09:07:22.641424Z,embb,uesimtun0,10.45.0.2,4880236,98015,31294483420,22836651,1.729,0,1
2025-12-09T09:07:22.641424Z,urllc,uesimtun2,10.46.0.2,1113077,20852,1544742,31735,1.398,0,1
2025-12-09T09:07:22.641424Z,mmtc,uesimtun1,10.47.0.2,1088979,20799,60786392,1018796,3.151,0,1
2025-12-09T09:07:22.891566Z,embb,uesimtun0,10.45.0.2,4880698,98024,31300859071,22841296,1.596,0,1
2025-12-09T09:07:22.891566Z,urllc,uesimtun2,10.46.0.2,1113334,20857,1545086,31742,1.110,0,1
2025-12-09T09:07:22.891566Z,mmtc,uesimtun1,10.47.0.2,1089236,20804,60803536,1019083,2.090,0,1
2025-12-09T09:07:23.141521Z,embb,uesimtun0,10.45.0.2,4880863,98027,31307246707,22845943,1.196,0,1
2025-12-09T09:07:23.141521Z,urllc,uesimtun2,10.46.0.2,1113551,20861,1545370,31748,1.763,0,1
2025-12-09T09:07:23.141521Z,mmtc,uesimtun1,10.47.0.2,1089493,20809,60803880,1019090,1.214,0,1
2025-12-09T09:07:23.391517Z,embb,uesimtun0,10.45.0.2,4882991,98070,31313624204,22850618,1.229,0,1
2025-12-09T09:07:23.391517Z,urllc,uesimtun2,10.46.0.2,1113756,20865,1545674,31754,2.072,0,1
2025-12-09T09:07:23.391517Z,mmtc,uesimtun1,10.47.0.2,1089762,20814,60829404,1019517,,1,1
2025-12-09T09:07:23.641499Z,embb,uesimtun0,10.45.0.2,4884047,98091,31320012745,22855280,1.207,0,1
2025-12-09T09:07:23.641499Z,urllc,uesimtun2,10.46.0.2,1113973,20869,1545958,31760,1.999,0,1
2025-12-09T09:07:23.641499Z,mmtc,uesimtun1,10.47.0.2,1089802,20815,60829524,1019519,7.844,0,1
2025-12-09T09:07:23.891530Z,embb,uesimtun0,10.45.0.2,4884481,98099,31326389771,22859926,1.391,0,1
2025-12-09T09:07:23.891530Z,urllc,uesimtun2,10.46.0.2,1114190,20873,1546242,31766,1.150,0,1
2025-12-09T09:07:23.891530Z,mmtc,uesimtun1,10.47.0.2,1090099,20821,60846728,1019807,,1,1
2025-12-09T09:07:24.141478Z,embb,uesimtun0,10.45.0.2,4884698,98103,31332763687,22864564,1.110,0,1
2025-12-09T09:07:24.141478Z,urllc,uesimtun2,10.46.0.2,1114407,20877,1546526,31772,1.090,0,1
2025-12-09T09:07:24.141478Z,mmtc,uesimtun1,10.47.0.2,1090139,20822,60846908,1019810,6.194,0,1
2025-12-09T09:07:24.391590Z,embb,uesimtun0,10.45.0.2,4886404,98138,31339150192,22869236,1.342,0,1
2025-12-09T09:07:24.391590Z,urllc,uesimtun2,10.46.0.2,1114572,20880,1546770,31777,1.716,0,1
2025-12-09T09:07:24.391590Z,mmtc,uesimtun1,10.47.0.2,1090356,20826,60872392,1020236,2.599,0,1
2025-12-09T09:07:24.641578Z,embb,uesimtun0,10.45.0.2,4887356,98157,31345529166,22873892,1.239,0,1
2025-12-09T09:07:24.641578Z,urllc,uesimtun2,10.46.0.2,1114737,20883,1547014,31782,1.819,0,1
2025-12-09T09:07:24.641578Z,mmtc,uesimtun1,10.47.0.2,1090573,20830,60872676,1020242,1.935,0,1
2025-12-09T09:07:24.891532Z,embb,uesimtun0,10.45.0.2,4887806,98166,31351918484,22878545,1.455,0,1
2025-12-09T09:07:24.891532Z,urllc,uesimtun2,10.46.0.2,1114942,20887,1547318,31788,2.866,0,1
2025-12-09T09:07:24.891532Z,mmtc,uesimtun1,10.47.0.2,1090830,20835,60889820,1020529,5.201,0,1
2025-12-09T09:07:25.141532Z,embb,uesimtun0,10.45.0.2,4887971,98169,31358293736,22883183,1.314,0,1
2025-12-09T09:07:25.141532Z,urllc,uesimtun2,10.46.0.2,1115107,20890,1547562,31793,2.328,0,1
2025-12-09T09:07:25.141532Z,mmtc,uesimtun1,10.47.0.2,1091087,20840,60890164,1020536,4.524,0,1
2025-12-09T09:07:25.391481Z,embb,uesimtun0,10.45.0.2,4889412,98198,31364670556,22887847,1.288,0,1
2025-12-09T09:07:25.391481Z,urllc,uesimtun2,10.46.0.2,1115312,20894,1547866,31799,1.471,0,1
2025-12-09T09:07:25.391481Z,mmtc,uesimtun1,10.47.0.2,1091304,20844,60915648,1020962,3.842,0,1
2025-12-09T09:07:25.641493Z,embb,uesimtun0,10.45.0.2,4890721,98225,31371059356,22892513,1.188,0,1
2025-12-09T09:07:25.641493Z,urllc,uesimtun2,10.46.0.2,1115477,20897,1548110,31804,1.793,0,1
2025-12-09T09:07:25.641493Z,mmtc,uesimtun1,10.47.0.2,1091561,20849,60915992,1020969,7.640,0,1
2025-12-09T09:07:25.891595Z,embb,uesimtun0,10.45.0.2,4891223,98235,31377434966,22897157,1.301,0,1
2025-12-09T09:07:25.891595Z,urllc,uesimtun2,10.46.0.2,1115694,20901,1548394,31810,1.987,0,1
2025-12-09T09:07:25.891595Z,mmtc,uesimtun1,10.47.0.2,1091898,20856,60933256,1021258,5.868,0,1
2025-12-09T09:07:26.141601Z,embb,uesimtun0,10.45.0.2,4891388,98238,31383810218,22901795,2.031,0,1
2025-12-09T09:07:26.141601Z,urllc,uesimtun2,10.46.0.2,1115911,20905,1548678,31816,1.377,0,1
2025-12-09T09:07:26.141601Z,mmtc,uesimtun1,10.47.0.2,1092115,20860,60933540,1021264,4.892,0,1
2025-12-09T09:07:26.391545Z,embb,uesimtun0,10.45.0.2,4892841,98267,31390200706,22906467,2.502,0,1
2025-12-09T09:07:26.391545Z,urllc,uesimtun2,10.46.0.2,1116128,20909,1548962,31822,1.670,0,1
2025-12-09T09:07:26.391545Z,mmtc,uesimtun1,10.47.0.2,1092332,20864,60959024,1021690,7.829,0,1
2025-12-09T09:07:26.641517Z,embb,uesimtun0,10.45.0.2,4894744,98306,31396601125,22911151,,1,1
2025-12-09T09:07:26.641517Z,urllc,uesimtun2,10.46.0.2,1116293,20912,1549206,31827,1.135,0,1
2025-12-09T09:07:26.641517Z,mmtc,uesimtun1,10.47.0.2,1092629,20870,60976228,1021978,3.718,0,1
2025-12-09T09:07:26.891544Z,embb,uesimtun0,10.45.0.2,4895069,98313,31402964167,22915782,2.435,0,1
2025-12-09T09:07:26.891544Z,urllc,uesimtun2,10.46.0.2,1116458,20915,1549450,31832,2.076,0,1
2025-12-09T09:07:26.891544Z,mmtc,uesimtun1,10.47.0.2,1092886,20875,60976572,1021985,5.022,0,1
2025-12-09T09:07:27.141842Z,embb,uesimtun0,10.45.0.2,4895234,98316,31409365563,22920439,1.628,0,1
2025-12-09T09:07:27.141842Z,urllc,uesimtun2,10.46.0.2,1116623,20918,1549694,31837,1.712,0,1
2025-12-09T09:07:27.141842Z,mmtc,uesimtun1,10.47.0.2,1093183,20881,60976976,1021993,3.411,0,1
2025-12-09T09:07:27.391503Z,embb,uesimtun0,10.45.0.2,4896912,98350,31415716239,22925084,1.337,0,1
2025-12-09T09:07:27.391503Z,urllc,uesimtun2,10.46.0.2,1116880,20923,1550038,31844,1.879,0,1
2025-12-09T09:07:27.391503Z,mmtc,uesimtun1,10.47.0.2,1093400,20885,61002460,1022419,,1,1
2025-12-09T09:07:27.641384Z,embb,uesimtun0,10.45.0.2,4898321,98379,31422098323,22929748,1.714,0,1
2025-12-09T09:07:27.641384Z,urllc,uesimtun2,10.46.0.2,1117097,20927,1550322,31850,1.357,0,1
2025-12-09T09:07:27.641384Z,mmtc,uesimtun1,10.47.0.2,1093440,20886,61002580,1022421,7.444,0,1
2025-12-09T09:07:27.891493Z,embb,uesimtun0,10.45.0.2,4898783,98388,31428480761,22934396,1.555,0,1
2025-12-09T09:07:27.891493Z,urllc,uesimtun2,10.46.0.2,1117314,20931,1550606,31856,1.221,0,1
2025-12-09T09:07:27.891493Z,mmtc,uesimtun1,10.47.0.2,1093657,20890,61019664,1022707,,1,1
2025-12-09T09:07:28.141497Z,embb,uesimtun0,10.45.0.2,4899000,98392,31434856053,22939035,1.112,0,1
2025-12-09T09:07:28.141497Z,urllc,uesimtun2,10.46.0.2,1117519,20935,1550910,31862,1.281,0,1
2025-12-09T09:07:28.141497Z,mmtc,uesimtun1,10.47.0.2,1093657,20890,61019724,1022708,5.159,0,1
2025-12-09T09:07:28.391399Z,embb,uesimtun0,10.45.0.2,4900770,98428,31441248114,22943712,1.564,0,1
2025-12-09T09:07:28.391399Z,urllc,uesimtun2,10.46.0.2,1117684,20938,1551154,31867,2.485,0,1
2025-12-09T09:07:28.391399Z,mmtc,uesimtun1,10.47.0.2,1093874,20894,61045208,1023134,,1,1
