timestamp,datetime,urllc_rtt_ms,urllc_rtt_max_ms,urllc_fails,embb_mbps,embb_rate_mbit,mmtc_msgs,mmtc_rate_per_min,sla_violated,orchestrator_type,orchestrator_state,violation_streak,recovery_streak,action_taken,decision_latency_ms,reasoning,node_cpu_percent,node_memory_percent,traffic_level,orchestrator_label,embb_ue_count,urllc_ue_count,mmtc_ue_count,run_id,sample_index
1778678516.9699366,2026-05-13 18:51:56,19.9,153.3,0,20.9,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.9ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4162
1778678518.929033,2026-05-13 18:51:58,19.9,153.3,0,20.9,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.9ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4163
1778678520.9633365,2026-05-13 18:52:00,19.6,153.3,0,20.9,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.6ms still elevated (streak=0); maintaining throttle at 50Mbps,8,79,low,rule_based,1,1,1,20260513_163306,4164
1778678522.9460285,2026-05-13 18:52:02,19.6,153.3,0,37.5,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.6ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4165
1778678524.9870708,2026-05-13 18:52:04,19.6,153.3,0,37.5,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.6ms still elevated (streak=0); maintaining throttle at 50Mbps,6,79,low,rule_based,1,1,1,20260513_163306,4166
1778678526.942826,2026-05-13 18:52:06,19.6,153.3,0,37.5,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.6ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4167
1778678528.9735193,2026-05-13 18:52:08,19.6,153.3,0,41.3,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.6ms still elevated (streak=0); maintaining throttle at 50Mbps,8,80,low,rule_based,1,1,1,20260513_163306,4168
1778678530.9860814,2026-05-13 18:52:10,15.8,145.1,0,41.3,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=15.8ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4169
1778678532.9890606,2026-05-13 18:52:12,15.8,145.1,0,41.3,50,11300,0,1,rule_based,1,0,0,hold_throttle,0,RTT=15.8ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4170
1778678534.9318225,2026-05-13 18:52:14,15.8,145.1,0,23.8,50,11400,3088.4,1,rule_based,1,0,0,hold_throttle,0,RTT=15.8ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4171
1778678536.9829643,2026-05-13 18:52:16,15.8,145.1,0,23.8,50,11400,0,1,rule_based,1,0,0,hold_throttle,0,RTT=15.8ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4172
1778678538.9558096,2026-05-13 18:52:18,15.8,145.1,0,23.8,50,11400,0,1,rule_based,1,0,0,hold_throttle,0,RTT=15.8ms still elevated (streak=0); maintaining throttle at 50Mbps,8,79,low,rule_based,1,1,1,20260513_163306,4173
1778678540.9961956,2026-05-13 18:52:20,13.6,15.8,0,27.3,50,11400,0,0,rule_based,1,0,1,hold_throttle,0,RTT=13.6ms still elevated (streak=0); maintaining throttle at 50Mbps,8,79,low,rule_based,1,1,1,20260513_163306,4174
1778678542.942159,2026-05-13 18:52:22,13.6,15.8,0,27.3,50,11400,0,0,rule_based,1,0,1,hold_throttle,0,RTT=13.6ms still elevated (streak=0); maintaining throttle at 50Mbps,6,79,low,rule_based,1,1,1,20260513_163306,4175
1778678544.986191,2026-05-13 18:52:24,13.6,15.8,0,27.3,50,11400,0,0,rule_based,1,0,1,hold_throttle,0,RTT=13.6ms still elevated (streak=0); maintaining throttle at 50Mbps,7,80,low,rule_based,1,1,1,20260513_163306,4176
1778678546.9604418,2026-05-13 18:52:26,13.6,15.8,0,28.9,50,11400,0,0,rule_based,1,0,2,hold_throttle,0,RTT=13.6ms still elevated (streak=0); maintaining throttle at 50Mbps,8,80,low,rule_based,1,1,1,20260513_163306,4177
1778678549.0165787,2026-05-13 18:52:29,13.6,15.8,0,28.9,50,11400,0,0,rule_based,1,0,2,hold_throttle,0,RTT=13.6ms still elevated (streak=0); maintaining throttle at 50Mbps,8,79,low,rule_based,1,1,1,20260513_163306,4178
1778678550.9537234,2026-05-13 18:52:30,13.8,16.2,0,28.9,50,11400,0,0,rule_based,1,0,2,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbps,11,79,low,rule_based,1,1,1,20260513_163306,4179
1778678552.9760728,2026-05-13 18:52:32,13.8,16.2,0,39.0,50,11400,0,0,rule_based,1,0,3,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbps,7,79,low,rule_based,1,1,1,20260513_163306,4180
1778678554.9551823,2026-05-13 18:52:34,13.8,16.2,0,39.0,50,11400,0,0,rule_based,1,0,3,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbps,28,79,low,rule_based,1,1,1,20260513_163306,4181
1778678557.0115788,2026-05-13 18:52:37,13.8,16.2,0,39.0,50,11400,0,0,rule_based,1,0,3,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbps,8,79,low,rule_based,1,1,1,20260513_163306,4182
1778678558.9711788,2026-05-13 18:52:38,13.8,16.2,0,28.8,50,11400,0,0,rule_based,1,0,4,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbps,14,79,low,rule_based,1,1,1,20260513_163306,4183
1778678560.9870222,2026-05-13 18:52:40,13.8,16.2,0,28.8,50,11400,0,0,rule_based,1,0,4,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbps,10,79,low,rule_based,1,1,1,20260513_163306,4184
1778678562.9544091,2026-05-13 18:52:42,13.8,16.2,0,28.8,50,11400,0,0,rule_based,1,0,4,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbps,8,79,low,rule_based,1,1,1,20260513_163306,4185
1778678565.0316904,2026-05-13 18:52:45,13.8,16.2,0,38.7,1000,11400,0,0,rule_based,1,0,5,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 1000Mbps,23,80,low,rule_based,1,1,1,20260513_163306,4186
1778678566.959114,2026-05-13 18:52:46,13.8,16.2,0,38.7,1000,11400,0,0,rule_based,1,0,5,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 1000Mbps,17,80,low,rule_based,1,1,1,20260513_163306,4187
1778678569.0145645,2026-05-13 18:52:49,13.8,16.2,0,38.7,1000,11400,0,0,rule_based,1,0,5,hold_throttle,0,RTT=13.8ms still elevated (streak=0); maintaining throttle at 1000Mbps,18,80,low,rule_based,1,1,1,20260513_163306,4188
1778678570.9609601,2026-05-13 18:52:50,13.8,17.1,0,125.7,1000,11400,0,0,rule_based,0,0,0,release_throttle,0,RTT=13.8ms below 15ms threshold (recovery_streak=0); restoring eMBB to 1000Mbps,9,80,low,rule_based,1,1,1,20260513_163306,4189
1778678573.0122323,2026-05-13 18:52:53,13.8,17.1,0,125.7,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,6,80,low,rule_based,1,1,1,20260513_163306,4190
1778678574.9779406,2026-05-13 18:52:54,13.8,17.1,0,125.7,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,4191
1778678576.9973552,2026-05-13 18:52:56,13.8,17.1,0,243.1,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,80,low,rule_based,1,1,1,20260513_163306,4192
1778678578.9837906,2026-05-13 18:52:58,13.8,17.1,0,243.1,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,7,80,low,rule_based,1,1,1,20260513_163306,4193
1778678581.032074,2026-05-13 18:53:01,13.8,17.1,0,243.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,4194
1778678582.9772418,2026-05-13 18:53:02,13.8,17.1,0,243.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,7,79,low,rule_based,1,1,1,20260513_163306,4195
1778678585.005286,2026-05-13 18:53:05,13.8,17.1,0,243.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,7,79,low,rule_based,1,1,1,20260513_163306,4196
1778678586.9740322,2026-05-13 18:53:06,13.8,17.1,0,48.8,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,20,80,low,rule_based,1,1,1,20260513_163306,4197
1778678589.0065322,2026-05-13 18:53:09,13.8,17.1,0,48.8,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,80,low,rule_based,1,1,1,20260513_163306,4198
1778678590.9827816,2026-05-13 18:53:10,13.8,18.6,0,48.8,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,4199
1778678592.9887073,2026-05-13 18:53:12,13.8,18.6,0,265.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,12,80,low,rule_based,1,1,1,20260513_163306,4200
1778678594.9791265,2026-05-13 18:53:14,13.8,18.6,0,265.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,80,low,rule_based,1,1,1,20260513_163306,4201
1778678597.0430667,2026-05-13 18:53:17,13.8,18.6,0,265.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,80,low,rule_based,1,1,1,20260513_163306,4202
1778678598.9914775,2026-05-13 18:53:18,13.8,18.6,0,250.8,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,16,80,low,rule_based,1,1,1,20260513_163306,4203
1778678601.0061426,2026-05-13 18:53:21,13.8,18.6,0,250.8,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,80,low,rule_based,1,1,1,20260513_163306,4204
1778678603.0197358,2026-05-13 18:53:23,13.8,18.6,0,250.8,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,16,80,low,rule_based,1,1,1,20260513_163306,4205
1778678605.0436614,2026-05-13 18:53:25,13.8,18.6,0,60.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,18,80,low,rule_based,1,1,1,20260513_163306,4206
1778678607.0168924,2026-05-13 18:53:27,13.8,18.6,0,60.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,14,80,low,rule_based,1,1,1,20260513_163306,4207
1778678608.9918485,2026-05-13 18:53:28,13.8,18.6,0,60.2,1000,11400,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,13,80,low,rule_based,1,1,1,20260513_163306,4208
1778678611.0237398,2026-05-13 18:53:31,13.6,18.6,0,259.0,1000,11500,2952.9,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,80,low,rule_based,1,1,1,20260513_163306,4209
1778678613.0187712,2026-05-13 18:53:33,13.6,18.6,0,259.0,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,80,low,rule_based,1,1,1,20260513_163306,4210
1778678615.0306408,2026-05-13 18:53:35,13.6,18.6,0,259.0,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,34,80,low,rule_based,1,1,1,20260513_163306,4211
1778678617.008189,2026-05-13 18:53:37,13.6,18.6,0,186.8,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,14,80,low,rule_based,1,1,1,20260513_163306,4212
1778678619.0416863,2026-05-13 18:53:39,13.6,18.6,0,186.8,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,80,low,rule_based,1,1,1,20260513_163306,4213
1778678621.0089989,2026-05-13 18:53:41,13.5,18.6,0,186.8,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,15,80,low,rule_based,1,1,1,20260513_163306,4214
1778678623.0101423,2026-05-13 18:53:43,13.5,18.6,0,193.3,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,14,80,low,rule_based,1,1,1,20260513_163306,4215
1778678625.0135055,2026-05-13 18:53:45,13.5,18.6,0,193.3,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,13,80,low,rule_based,1,1,1,20260513_163306,4216
1778678627.0119765,2026-05-13 18:53:47,13.5,18.6,0,193.3,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,12,80,low,rule_based,1,1,1,20260513_163306,4217
1778678629.0668716,2026-05-13 18:53:49,13.5,18.6,0,255.9,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,12,80,low,rule_based,1,1,1,20260513_163306,4218
1778678631.0288043,2026-05-13 18:53:51,13.5,18.6,0,255.9,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,15,80,low,rule_based,1,1,1,20260513_163306,4219
1778678633.2790956,2026-05-13 18:53:53,13.5,18.6,0,255.9,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,37,80,low,rule_based,1,1,1,20260513_163306,4220
1778678635.0403802,2026-05-13 18:53:55,13.5,18.6,0,122.1,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,37,81,low,rule_based,1,1,1,20260513_163306,4221
1778678637.005623,2026-05-13 18:53:57,13.5,18.6,0,122.1,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,23,81,low,rule_based,1,1,1,20260513_163306,4222
1778678639.2186809,2026-05-13 18:53:59,13.5,18.6,0,122.1,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,25,81,low,rule_based,1,1,1,20260513_163306,4223
1778678641.0471234,2026-05-13 18:54:01,13.5,18.6,0,241.6,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,33,81,low,rule_based,1,1,1,20260513_163306,4224
1778678643.069889,2026-05-13 18:54:03,13.5,18.6,0,241.6,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,27,81,low,rule_based,1,1,1,20260513_163306,4225
1778678645.0285985,2026-05-13 18:54:05,13.5,18.6,0,241.6,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,26,81,low,rule_based,1,1,1,20260513_163306,4226
1778678647.069873,2026-05-13 18:54:07,13.5,18.6,0,257.1,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,21,81,low,rule_based,1,1,1,20260513_163306,4227
1778678649.0520651,2026-05-13 18:54:09,13.5,18.6,0,257.1,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.5ms within SLA (<15ms); eMBB at 1000Mbps — no action required,13,81,low,rule_based,1,1,1,20260513_163306,4228
1778678651.0663257,2026-05-13 18:54:11,13.6,18.2,0,257.1,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,16,81,low,rule_based,1,1,1,20260513_163306,4229
1778678653.0268004,2026-05-13 18:54:13,13.6,18.2,0,233.5,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,81,low,rule_based,1,1,1,20260513_163306,4230
1778678655.070598,2026-05-13 18:54:15,13.6,18.2,0,233.5,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,81,low,rule_based,1,1,1,20260513_163306,4231
1778678657.0231543,2026-05-13 18:54:17,13.6,18.2,0,175.6,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,10,81,low,rule_based,1,1,1,20260513_163306,4232
1778678659.0525813,2026-05-13 18:54:19,13.6,18.2,0,175.6,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.6ms within SLA (<15ms); eMBB at 1000Mbps — no action required,7,81,low,rule_based,1,1,1,20260513_163306,4233
1778678661.1493495,2026-05-13 18:54:21,13.8,18.2,0,175.6,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,13,81,low,rule_based,1,1,1,20260513_163306,4234
1778678663.1696856,2026-05-13 18:54:23,13.8,18.2,0,101.7,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,13,81,low,rule_based,1,1,1,20260513_163306,4235
1778678665.1841087,2026-05-13 18:54:25,13.8,18.2,0,101.7,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,8,81,low,rule_based,1,1,1,20260513_163306,4236
1778678667.172184,2026-05-13 18:54:27,13.8,18.2,0,101.7,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,9,81,low,rule_based,1,1,1,20260513_163306,4237
1778678669.3106391,2026-05-13 18:54:29,13.8,18.2,0,166.4,1000,11500,0,0,rule_based,0,0,0,no_action,0,RTT=13.8ms within SLA (<15ms); eMBB at 1000Mbps — no action required,11,81,low,rule_based,1,1,1,20260513_163306,4238
1778678671.2132454,2026-05-13 18:54:31,26.7,783.2,0,166.4,1000,11500,0,1,rule_based,0,0,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=0); monitoring,9,81,low,rule_based,1,1,1,20260513_163306,4239
1778678673.1630938,2026-05-13 18:54:33,26.7,783.2,0,166.4,1000,11500,0,1,rule_based,0,0,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=0); monitoring,10,81,low,rule_based,1,1,1,20260513_163306,4240
1778678675.2104585,2026-05-13 18:54:35,26.7,783.2,0,109.3,1000,11500,0,1,rule_based,0,1,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=1); monitoring,9,81,low,rule_based,1,1,1,20260513_163306,4241
1778678677.175893,2026-05-13 18:54:37,26.7,783.2,0,109.3,1000,11500,0,1,rule_based,0,1,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=1); monitoring,9,81,low,rule_based,1,1,1,20260513_163306,4242
1778678679.2124004,2026-05-13 18:54:39,26.7,783.2,0,109.3,1000,11500,0,1,rule_based,0,1,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=1); monitoring,9,81,low,rule_based,1,1,1,20260513_163306,4243
1778678681.1804428,2026-05-13 18:54:41,26.7,783.2,0,276.0,1000,11500,0,1,rule_based,0,2,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=2); monitoring,12,81,low,rule_based,1,1,1,20260513_163306,4244
1778678683.238142,2026-05-13 18:54:43,26.7,783.2,0,276.0,1000,11500,0,1,rule_based,0,2,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=2); monitoring,9,81,low,rule_based,1,1,1,20260513_163306,4245
1778678685.2431235,2026-05-13 18:54:45,26.7,783.2,0,276.0,1000,11500,0,1,rule_based,0,2,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=2); monitoring,31,81,low,rule_based,1,1,1,20260513_163306,4246
1778678687.2611964,2026-05-13 18:54:47,26.7,783.2,0,253.9,50,11600,2973.1,1,rule_based,0,3,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=3); monitoring,12,81,low,rule_based,1,1,1,20260513_163306,4247
1778678689.183083,2026-05-13 18:54:49,26.7,783.2,0,253.9,50,11600,0,1,rule_based,0,3,0,no_action,0,RTT=26.7ms exceeds 15ms but orchestrator in recovery grace period (streak=3); monitoring,7,81,low,rule_based,1,1,1,20260513_163306,4248
1778678831.8363872,2026-05-13 18:57:11,20.7,233.3,0,23.7,50,11700,0,1,rule_based,1,0,0,hold_throttle,0,RTT=20.7ms still elevated (streak=0); maintaining throttle at 50Mbps,8,80,low,rule_based,1,1,1,20260513_163306,4249
1778678833.774197,2026-05-13 18:57:13,20.7,233.3,0,23.7,50,11700,0,1,rule_based,1,0,0,hold_throttle,0,RTT=20.7ms still elevated (streak=0); maintaining throttle at 50Mbps,12,80,low,rule_based,1,1,1,20260513_163306,4250
1778678835.8604586,2026-05-13 18:57:15,20.7,233.3,0,38.6,50,11800,2876.0,1,rule_based,1,0,0,hold_throttle,0,RTT=20.7ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,4251
1778678837.8184168,2026-05-13 18:57:17,20.7,233.3,0,38.6,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=20.7ms still elevated (streak=0); maintaining throttle at 50Mbps,15,80,low,rule_based,1,1,1,20260513_163306,4252
1778678839.8676388,2026-05-13 18:57:19,20.7,233.3,0,38.6,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=20.7ms still elevated (streak=0); maintaining throttle at 50Mbps,12,80,low,rule_based,1,1,1,20260513_163306,4253
1778678841.7908323,2026-05-13 18:57:21,19.8,233.3,0,38.9,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.8ms still elevated (streak=0); maintaining throttle at 50Mbps,19,80,low,rule_based,1,1,1,20260513_163306,4254
1778678843.8267593,2026-05-13 18:57:23,19.8,233.3,0,38.9,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.8ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,4255
1778678845.8017986,2026-05-13 18:57:25,19.8,233.3,0,38.9,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.8ms still elevated (streak=0); maintaining throttle at 50Mbps,36,80,low,rule_based,1,1,1,20260513_163306,4256
1778678847.824006,2026-05-13 18:57:27,19.8,233.3,0,28.7,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.8ms still elevated (streak=0); maintaining throttle at 50Mbps,12,79,low,rule_based,1,1,1,20260513_163306,4257
1778678849.8550436,2026-05-13 18:57:29,19.8,233.3,0,28.7,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.8ms still elevated (streak=0); maintaining throttle at 50Mbps,12,80,low,rule_based,1,1,1,20260513_163306,4258
1778678851.7942038,2026-05-13 18:57:31,19.1,233.3,0,37.9,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,15,79,low,rule_based,1,1,1,20260513_163306,4259
1778678853.862234,2026-05-13 18:57:33,19.1,233.3,0,37.9,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,13,80,low,rule_based,1,1,1,20260513_163306,4260
1778678855.861703,2026-05-13 18:57:35,19.1,233.3,0,37.9,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,4261
1778678857.8561485,2026-05-13 18:57:37,19.1,233.3,0,36.5,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,21,80,low,rule_based,1,1,1,20260513_163306,4262
1778678859.900751,2026-05-13 18:57:39,19.1,233.3,0,36.5,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=19.1ms still elevated (streak=0); maintaining throttle at 50Mbps,14,79,low,rule_based,1,1,1,20260513_163306,4263
1778678861.7982254,2026-05-13 18:57:41,18.2,233.3,0,36.5,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.2ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,4264
1778678863.8689406,2026-05-13 18:57:43,18.2,233.3,0,28.8,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.2ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,4265
1778678865.8157196,2026-05-13 18:57:45,18.2,233.3,0,28.8,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.2ms still elevated (streak=0); maintaining throttle at 50Mbps,11,79,low,rule_based,1,1,1,20260513_163306,4266
1778678867.8342743,2026-05-13 18:57:47,18.2,233.3,0,28.8,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.2ms still elevated (streak=0); maintaining throttle at 50Mbps,8,79,low,rule_based,1,1,1,20260513_163306,4267
1778678869.8030891,2026-05-13 18:57:49,18.2,233.3,0,26.8,50,11800,0,1,rule_based,1,0,0,hold_throttle,0,RTT=18.2ms still elevated (streak=0); maintaining throttle at 50Mbps,10,80,low,rule_based,1,1,1,20260513_163306,4268
1778678871.8613527,2026-05-13 18:57:51,13.4,20.4,0,26.8,50,11800,0,0,rule_based,1,0,0,hold_throttle,0,RTT=13.4ms still elevated (streak=0); maintaining throttle at 50Mbps,8,80,low,rule_based,1,1,1,20260513_163306,4269
1778678873.9021504,2026-05-13 18:57:53,13.4,20.4,0,26.8,50,11800,0,0,rule_based,1,0,0,hold_throttle,0,RTT=13.4ms still elevated (streak=0); maintaining throttle at 50Mbps,9,80,low,rule_based,1,1,1,20260513_163306,4270
